"year","NNA_code","NNA_industry","abs_eigenvec"
2008,"311FT","Food and beverage and tobacco products",0.0523270567426586
2008,"313TT","Textile mills and textile product mills",0.0140378469305482
2008,"315AL","Apparel and leather and allied products",0.00322644614167579
2008,"321","Wood products",0.0293251027605992
2008,"322","Paper products",0.082776927827481
2008,"323PPI","Printing, publishing, and related",0.0282758688661699
2008,"324","Petroleum and coal products",0.186000657651891
2008,"325","Chemical products",0.346946512887009
2008,"326","Plastics and rubber products",0.0626553565695188
2008,"327","Nonmetallic mineral products",0.0398144652095743
2008,"331","Primary metals",0.367333461932328
2008,"332","Fabricated metal products",0.143318039762408
2008,"333","Machinery",0.0631257816645539
2008,"334","Computer and electronic products",0.0679839209997874
2008,"335","Electrical equipment, appliances, and components",0.0324135738110194
2008,"3361MV","Motor vehicles, bodies and trailers, and parts",0.0705722106550032
2008,"3364OT","Other transportation equipment",0.00622780804623198
2008,"337","Furniture and related products",0.00377420416035453
2008,"339","Miscellaneous manufacturing",0.00770207028264066
2008,"42","Wholesale trade",0.262635152897093
2008,"44RT","Retail trade",0.0263610795363496
2008,"481","Air transportation",0.0224239715376809
2008,"482","Rail transportation",0.0345055460212525
2008,"483","Water transportation",0.00683564553757859
2008,"484","Truck transportation",0.0651583671201062
2008,"485","Transit and ground passenger transportation",0.00679145694853187
2008,"486","Pipeline transportation",0.0243022687955047
2008,"487OS","Other transportation and support activities",0.082192385333041
2008,"493","Warehousing and storage",0.0175532208901573
2008,"512","Theaters, motion pictures, and sound recording",0.0127185188376613
2008,"513","Broadcasting and telecommunications",0.0765405266965891
2008,"51C54","Computer, data processing, internet publishing, and other information services",0.0737774735168187
2008,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.137869915150943
2008,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.101387998057636
2008,"524","Insurance carriers and related activities",0.201996893579306
2008,"531","Real estate",0.173723857895274
2008,"532RL","Rental and leasing services and lessors of intangible assets",0.0952919305419337
2008,"5411","Legal services",0.0677725863383805
2008,"5412OP","Miscellaneous professional, scientific, and technical services",0.33380700282173
2008,"55","Management of companies and public relations",0.154251010592773
2008,"56","Administrative, support, and other business services",0.198422992678138
2008,"61","Educational services",0.00176566043700112
2008,"621","Ambulatory health care services",0.000120708913230245
2008,"622HO","Hospitals and nursing and residential care facilities",3.82978163597313e-05
2008,"624","Social assistance",9.15938543792181e-06
2008,"71","All recreation industries",0.0174806308176378
2008,"721","Accomodation",0.0166603780217212
2008,"722","Food services and drinking places",0.0387963170962439
2008,"81","Other services, except government",0.0660267518117465
2008,"G","All government",0.0296384811518312
2009,"111CA","Farms",0.0748704692024212
2009,"113FF","Forestry, fishing, and related activities",0.0399358983513974
2009,"211","Oil and gas extraction",0.262450713445042
2009,"212","Mining, except oil and gas",0.0859280394481503
2009,"22","Utilities",0.162313110170566
2009,"23","Construction",0.0825176888539668
2009,"311FT","Food and beverage and tobacco products",0.0670341155783179
2009,"313TT","Textile mills and textile product mills",0.0170185387395747
2009,"315AL","Apparel and leather and allied products",0.00370189603384875
2009,"321","Wood products",0.0309641494636908
2009,"322","Paper products",0.0982528266197512
2009,"323PPI","Printing, publishing, and related",0.0318465732139989
2009,"324","Petroleum and coal products",0.127687803765502
2009,"325","Chemical products",0.310907623081009
2009,"326","Plastics and rubber products",0.0654372855796796
2009,"327","Nonmetallic mineral products",0.0383754359696587
2009,"331","Primary metals",0.263816730387776
2009,"332","Fabricated metal products",0.141664287169114
2009,"333","Machinery",0.0621716261357891
2009,"334","Computer and electronic products",0.0769828920203552
2009,"335","Electrical equipment, appliances, and components",0.0313460360119435
2009,"3361MV","Motor vehicles, bodies and trailers, and parts",0.0764852244925637
2009,"3364OT","Other transportation equipment",0.010294782732758
2009,"337","Furniture and related products",0.00340194432181396
2009,"339","Miscellaneous manufacturing",0.00819387274948533
2009,"42","Wholesale trade",0.276574420269807
2009,"44RT","Retail trade",0.031439761090422
2009,"481","Air transportation",0.0264885704587782
2009,"482","Rail transportation",0.0322681230147541
2009,"483","Water transportation",0.00678916583642392
2009,"484","Truck transportation",0.0675417623810637
2009,"485","Transit and ground passenger transportation",0.00986008790870168
2009,"486","Pipeline transportation",0.0184308154627195
2009,"487OS","Other transportation and support activities",0.10357250063379
2009,"493","Warehousing and storage",0.024376429978781
2009,"512","Theaters, motion pictures, and sound recording",0.0174020565637051
2009,"513","Broadcasting and telecommunications",0.101237032963344
2009,"51C54","Computer, data processing, internet publishing, and other information services",0.0923607586187629
2009,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.201711949506002
2009,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.165354681106533
2009,"524","Insurance carriers and related activities",0.349481859282133
2009,"531","Real estate",0.22463574199666
2009,"532RL","Rental and leasing services and lessors of intangible assets",0.106370317589158
2009,"5411","Legal services",0.0808750868743355
2009,"5412OP","Miscellaneous professional, scientific, and technical services",0.405343169869046
2009,"55","Management of companies and public relations",0.183623265188523
2009,"56","Administrative, support, and other business services",0.2423762316268
2009,"61","Educational services",0.0028182945128884
2009,"621","Ambulatory health care services",0.000274359937302813
2009,"622HO","Hospitals and nursing and residential care facilities",3.24137622747187e-05
2009,"624","Social assistance",1.55287190353821e-06
2009,"71","All recreation industries",0.0251600036855724
2009,"721","Accomodation",0.0188954362696124
2009,"722","Food services and drinking places",0.051879118054702
2009,"81","Other services, except government",0.080593806102026
2009,"G","All government",0.0406041657139765
2010,"111CA","Farms",0.0700958446437955
2010,"113FF","Forestry, fishing, and related activities",0.0361237712038468
2010,"211","Oil and gas extraction",0.352277013269401
2010,"212","Mining, except oil and gas",0.0835635378153499
2010,"22","Utilities",0.171455226813254
2010,"23","Construction",0.0827001862874981
2010,"311FT","Food and beverage and tobacco products",0.0590788675472801
2010,"313TT","Textile mills and textile product mills",0.0153725091188043
2010,"315AL","Apparel and leather and allied products",0.00339779883902513
2010,"321","Wood products",0.0298618971699843
2010,"322","Paper products",0.0913747031466695
2010,"323PPI","Printing, publishing, and related",0.0278716340629407
2010,"324","Petroleum and coal products",0.155513001755752
2010,"325","Chemical products",0.362020213675384
2010,"326","Plastics and rubber products",0.0656671103685346
2010,"327","Nonmetallic mineral products",0.0371256995447317
2010,"331","Primary metals",0.327945661166451
2010,"332","Fabricated metal products",0.142750932667638
2010,"333","Machinery",0.0630346292417379
2010,"334","Computer and electronic products",0.0749858130705576
2010,"335","Electrical equipment, appliances, and components",0.0316481789194902
2010,"3361MV","Motor vehicles, bodies and trailers, and parts",0.074186637335296
2010,"3364OT","Other transportation equipment",0.00720441232503704
2010,"337","Furniture and related products",0.00353696948286213
2010,"339","Miscellaneous manufacturing",0.00730597354689206
2010,"42","Wholesale trade",0.292479631340497
2010,"44RT","Retail trade",0.0302615703240989
2010,"481","Air transportation",0.0249232493585269
2010,"482","Rail transportation",0.0345080498909326
2010,"483","Water transportation",0.0061905552952014
2010,"484","Truck transportation",0.0708260799855876
2010,"485","Transit and ground passenger transportation",0.00873782481417932
2010,"486","Pipeline transportation",0.0242809856188913
2010,"487OS","Other transportation and support activities",0.0937453494279589
2010,"493","Warehousing and storage",0.0246574492778939
2010,"512","Theaters, motion pictures, and sound recording",0.0145586406979586
2010,"513","Broadcasting and telecommunications",0.085704995135883
2010,"51C54","Computer, data processing, internet publishing, and other information services",0.0929026083406585
2010,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.160022319158256
2010,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.119641678672413
2010,"524","Insurance carriers and related activities",0.270362556987389
2010,"531","Real estate",0.203633967344161
2010,"532RL","Rental and leasing services and lessors of intangible assets",0.101929930910139
2010,"5411","Legal services",0.0739704926368425
2010,"5412OP","Miscellaneous professional, scientific, and technical services",0.352403385119483
2010,"55","Management of companies and public relations",0.185575294463686
2010,"56","Administrative, support, and other business services",0.224222866571916
2010,"61","Educational services",0.00291842194350277
2010,"621","Ambulatory health care services",0.00020609304728982
2010,"622HO","Hospitals and nursing and residential care facilities",5.30951475656023e-05
2010,"624","Social assistance",4.34841764564581e-06
2010,"71","All recreation industries",0.020834685628849
2010,"721","Accomodation",0.0177120849021817
2010,"722","Food services and drinking places",0.0441894440654652
2010,"81","Other services, except government",0.0700525686328764
2010,"G","All government",0.0344601684131946
2011,"111CA","Farms",0.0824809997360852
2011,"113FF","Forestry, fishing, and related activities",0.0348419402937351
2011,"211","Oil and gas extraction",0.374649907270703
2011,"212","Mining, except oil and gas",0.0828751744907598
2011,"22","Utilities",0.159466353648766
2011,"23","Construction",0.0814119289635317
2011,"311FT","Food and beverage and tobacco products",0.0669507620029727
2011,"313TT","Textile mills and textile product mills",0.0136246336180177
2011,"315AL","Apparel and leather and allied products",0.00314695920745246
2011,"321","Wood products",0.0263463608855146
2011,"322","Paper products",0.0842221768185538
2011,"323PPI","Printing, publishing, and related",0.0243824685307408
2011,"324","Petroleum and coal products",0.196370688629356
2011,"325","Chemical products",0.390837160006247
2011,"326","Plastics and rubber products",0.065731906310477
2011,"327","Nonmetallic mineral products",0.0359689411835591
2011,"331","Primary metals",0.37022733253832
2011,"332","Fabricated metal products",0.146445558814667
2011,"333","Machinery",0.0677493800454198
2011,"334","Computer and electronic products",0.0701682063179214
2011,"335","Electrical equipment, appliances, and components",0.0315133338534472
2011,"3361MV","Motor vehicles, bodies and trailers, and parts",0.0688271681683365
2011,"3364OT","Other transportation equipment",0.00704193042625572
2011,"337","Furniture and related products",0.00331210197253384
2011,"339","Miscellaneous manufacturing",0.00645208585608299
2011,"42","Wholesale trade",0.308882629871559
2011,"44RT","Retail trade",0.027713239915552
2011,"481","Air transportation",0.0248319256997624
2011,"482","Rail transportation",0.0364658017023435
2011,"483","Water transportation",0.00584731084897898
2011,"484","Truck transportation",0.0713551832219416
2011,"485","Transit and ground passenger transportation",0.0080143104341179
2011,"486","Pipeline transportation",0.0254089360694008
2011,"487OS","Other transportation and support activities",0.0805151179445922
2011,"493","Warehousing and storage",0.0245368330595092
2011,"512","Theaters, motion pictures, and sound recording",0.011940227280156
2011,"513","Broadcasting and telecommunications",0.07440178261252
2011,"51C54","Computer, data processing, internet publishing, and other information services",0.0903105635360483
2011,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.130848207413595
2011,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.0652363911587649
2011,"524","Insurance carriers and related activities",0.228187510453558
2011,"531","Real estate",0.181159705691715
2011,"532RL","Rental and leasing services and lessors of intangible assets",0.0933038359425144
2011,"5411","Legal services",0.0671352499026101
2011,"5412OP","Miscellaneous professional, scientific, and technical services",0.315427585400624
2011,"55","Management of companies and public relations",0.176674754958349
2011,"56","Administrative, support, and other business services",0.215162810887105
2011,"61","Educational services",0.00299097514948048
2011,"621","Ambulatory health care services",0.000186143879677903
2011,"622HO","Hospitals and nursing and residential care facilities",2.35445124778852e-05
2011,"624","Social assistance",1.9630513366903e-06
2011,"71","All recreation industries",0.0187335267307669
2011,"721","Accomodation",0.0154570473572447
2011,"722","Food services and drinking places",0.0394580836527108
2011,"81","Other services, except government",0.0671701453145443
2011,"G","All government",0.0285967585430087
2012,"111CA","Farms",0.105320720416242
2012,"113FF","Forestry, fishing, and related activities",0.0323788923763487
2012,"211","Oil and gas extraction",0.29483255883737
2012,"212","Mining, except oil and gas",0.0690984944130113
2012,"22","Utilities",0.146923661343284
2012,"23","Construction",0.0763842775595178
2012,"311FT","Food and beverage and tobacco products",0.0775648925205899
2012,"313TT","Textile mills and textile product mills",0.0156135705378889
2012,"315AL","Apparel and leather and allied products",0.00279748452770625
2012,"321","Wood products",0.0267461415599957
2012,"322","Paper products",0.0782926090425735
2012,"323PPI","Printing, publishing, and related",0.0234155281858696
2012,"324","Petroleum and coal products",0.169619267525897
2012,"325","Chemical products",0.396018693625762
2012,"326","Plastics and rubber products",0.0704660658683842
2012,"327","Nonmetallic mineral products",0.0338608534787096
2012,"331","Primary metals",0.315197339141007
2012,"332","Fabricated metal products",0.138274617839499
2012,"333","Machinery",0.0681157633621157
2012,"334","Computer and electronic products",0.0623013074587158
2012,"335","Electrical equipment, appliances, and components",0.0309952305715004
2012,"3361MV","Motor vehicles, bodies and trailers, and parts",0.080276633977259
2012,"3364OT","Other transportation equipment",0.00611057894929875
2012,"337","Furniture and related products",0.00291263197118393
2012,"339","Miscellaneous manufacturing",0.00686019692842536
2012,"42","Wholesale trade",0.317574763058851
2012,"44RT","Retail trade",0.0262653101241457
2012,"481","Air transportation",0.0223305975578941
2012,"482","Rail transportation",0.0353922773636252
2012,"483","Water transportation",0.00556732828520512
2012,"484","Truck transportation",0.0710752339550392
2012,"485","Transit and ground passenger transportation",0.00791310817509086
2012,"486","Pipeline transportation",0.0215444447726952
2012,"487OS","Other transportation and support activities",0.0754376865575223
2012,"493","Warehousing and storage",0.0263512326661709
2012,"512","Theaters, motion pictures, and sound recording",0.0122272288233559
2012,"513","Broadcasting and telecommunications",0.0734512933397445
2012,"51C54","Computer, data processing, internet publishing, and other information services",0.0953847062053133
2012,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.146369506016795
2012,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.0729826439408565
2012,"524","Insurance carriers and related activities",0.35617832970577
2012,"531","Real estate",0.199258435532958
2012,"532RL","Rental and leasing services and lessors of intangible assets",0.0933441217939975
2012,"5411","Legal services",0.071915406445037
2012,"5412OP","Miscellaneous professional, scientific, and technical services",0.322704711027687
2012,"55","Management of companies and public relations",0.177886275235369
2012,"56","Administrative, support, and other business services",0.219097910731964
2012,"61","Educational services",0.00312695139025613
2012,"621","Ambulatory health care services",0.000149687347094575
2012,"622HO","Hospitals and nursing and residential care facilities",4.53444356283908e-05
2012,"624","Social assistance",2.82018009791016e-06
2012,"71","All recreation industries",0.0183855023611347
2012,"721","Accomodation",0.0177707065771546
2012,"722","Food services and drinking places",0.0415398371970095
2012,"81","Other services, except government",0.0685190482325697
2012,"G","All government",0.0294860231534632
2013,"111CA","Farms",0.0880678716808684
2013,"113FF","Forestry, fishing, and related activities",0.0306349590681195
2013,"211","Oil and gas extraction",0.293893102047293
2013,"212","Mining, except oil and gas",0.0631585674943224
2013,"22","Utilities",0.1464435606823
2013,"23","Construction",0.0763633897532966
2013,"311FT","Food and beverage and tobacco products",0.0690684093234639
2013,"313TT","Textile mills and textile product mills",0.0162881070751412
2013,"315AL","Apparel and leather and allied products",0.00338290607841936
2013,"321","Wood products",0.030116080896502
2013,"322","Paper products",0.0811538549601422
2013,"323PPI","Printing, publishing, and related",0.0252806529621551
2013,"324","Petroleum and coal products",0.175663262831114
2013,"325","Chemical products",0.377277719370256
2013,"326","Plastics and rubber products",0.0702326586763724
2013,"327","Nonmetallic mineral products",0.0344622473474484
2013,"331","Primary metals",0.298039141867715
2013,"332","Fabricated metal products",0.131674708348532
2013,"333","Machinery",0.0641412706048254
2013,"334","Computer and electronic products",0.0641116326535358
2013,"335","Electrical equipment, appliances, and components",0.0295607391256685
2013,"3361MV","Motor vehicles, bodies and trailers, and parts",0.0851208982582706
2013,"3364OT","Other transportation equipment",0.0059715358415136
2013,"337","Furniture and related products",0.00353593109499555
2013,"339","Miscellaneous manufacturing",0.00684517497224871
2013,"42","Wholesale trade",0.322688018139453
2013,"44RT","Retail trade",0.0273209557059001
2013,"481","Air transportation",0.0224234920747773
2013,"482","Rail transportation",0.0351323067341524
2013,"483","Water transportation",0.00528822589928384
2013,"484","Truck transportation",0.0686121691207639
2013,"485","Transit and ground passenger transportation",0.00898154310498009
2013,"486","Pipeline transportation",0.0226888698060397
2013,"487OS","Other transportation and support activities",0.0781281054623128
2013,"493","Warehousing and storage",0.0262011360046533
2013,"512","Theaters, motion pictures, and sound recording",0.0126255592585025
2013,"513","Broadcasting and telecommunications",0.0718100848785099
2013,"51C54","Computer, data processing, internet publishing, and other information services",0.103335484086784
2013,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.156350281320124
2013,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.0808291575835343
2013,"524","Insurance carriers and related activities",0.355962585996436
2013,"531","Real estate",0.215752586953654
2013,"532RL","Rental and leasing services and lessors of intangible assets",0.098892683362083
2013,"5411","Legal services",0.0739400087703405
2013,"5412OP","Miscellaneous professional, scientific, and technical services",0.332111712286095
2013,"55","Management of companies and public relations",0.183131650759644
2013,"56","Administrative, support, and other business services",0.229016164415438
2013,"61","Educational services",0.00299707427622973
2013,"621","Ambulatory health care services",0.000229060732344356
2013,"622HO","Hospitals and nursing and residential care facilities",3.7788825292002e-05
2013,"624","Social assistance",5.30860690701205e-07
2013,"71","All recreation industries",0.0190332125560039
2013,"721","Accomodation",0.0191625085882536
2013,"722","Food services and drinking places",0.0439869759585683
2013,"81","Other services, except government",0.0677148462242765
2013,"G","All government",0.0285090800551704
2014,"111CA","Farms",0.0897620839847319
2014,"113FF","Forestry, fishing, and related activities",0.0362276885785278
2014,"211","Oil and gas extraction",0.296388236678694
2014,"212","Mining, except oil and gas",0.0630113038373648
2014,"22","Utilities",0.151695942351354
2014,"23","Construction",0.0832538800520724
2014,"311FT","Food and beverage and tobacco products",0.068720398748701
2014,"313TT","Textile mills and textile product mills",0.0176818481080274
2014,"315AL","Apparel and leather and allied products",0.00405432459347951
2014,"321","Wood products",0.0341545923271641
2014,"322","Paper products",0.0842083008762761
2014,"323PPI","Printing, publishing, and related",0.0268612902068417
2014,"324","Petroleum and coal products",0.153782429153772
2014,"325","Chemical products",0.338599984063813
2014,"326","Plastics and rubber products",0.0747589224806641
2014,"327","Nonmetallic mineral products",0.0368320454419207
2014,"331","Primary metals",0.300152043951724
2014,"332","Fabricated metal products",0.137850143377379
2014,"333","Machinery",0.0692517888939595
2014,"334","Computer and electronic products",0.0696395344488229
2014,"335","Electrical equipment, appliances, and components",0.0330101722169153
2014,"3361MV","Motor vehicles, bodies and trailers, and parts",0.103144334912198
2014,"3364OT","Other transportation equipment",0.0069724228356696
2014,"337","Furniture and related products",0.00421566427839796
2014,"339","Miscellaneous manufacturing",0.00732344874477742
2014,"42","Wholesale trade",0.345411263956535
2014,"44RT","Retail trade",0.0291860976927025
2014,"481","Air transportation",0.0253153545841672
2014,"482","Rail transportation",0.0371495718400463
2014,"483","Water transportation",0.00544403748484058
2014,"484","Truck transportation",0.0751227066741635
2014,"485","Transit and ground passenger transportation",0.0100430792573686
2014,"486","Pipeline transportation",0.0239604568014655
2014,"487OS","Other transportation and support activities",0.0879231857199404
2014,"493","Warehousing and storage",0.0277397611374878
2014,"512","Theaters, motion pictures, and sound recording",0.0121833151512623
2014,"513","Broadcasting and telecommunications",0.0722217474121952
2014,"51C54","Computer, data processing, internet publishing, and other information services",0.114933499117153
2014,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.172872680324252
2014,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.0853116463008271
2014,"524","Insurance carriers and related activities",0.305349182597368
2014,"531","Real estate",0.2258558968271
2014,"532RL","Rental and leasing services and lessors of intangible assets",0.104429728010667
2014,"5411","Legal services",0.070948356979553
2014,"5412OP","Miscellaneous professional, scientific, and technical services",0.345360639782353
2014,"55","Management of companies and public relations",0.190369749292607
2014,"56","Administrative, support, and other business services",0.248837377024771
2014,"61","Educational services",0.00300348828003745
2014,"621","Ambulatory health care services",0.00025508533761615
2014,"622HO","Hospitals and nursing and residential care facilities",4.36513110174275e-05
2014,"624","Social assistance",3.48272308124768e-08
2014,"71","All recreation industries",0.0201274063023302
2014,"721","Accomodation",0.0206654501453416
2014,"722","Food services and drinking places",0.0468364401537161
2014,"81","Other services, except government",0.0687216531444605
2014,"G","All government",0.0293372437501275
2015,"111CA","Farms",0.0872662810244811
2015,"113FF","Forestry, fishing, and related activities",0.0395563087675261
2015,"211","Oil and gas extraction",0.145868344950594
2015,"212","Mining, except oil and gas",0.0590022311439027
2015,"22","Utilities",0.140861236382894
2015,"23","Construction",0.0825463453891829
2015,"311FT","Food and beverage and tobacco products",0.0710509193900115
2015,"313TT","Textile mills and textile product mills",0.0185468128469035
2015,"315AL","Apparel and leather and allied products",0.00459135536263507
2015,"321","Wood products",0.036957329241181
2015,"322","Paper products",0.0924056350376183
2015,"323PPI","Printing, publishing, and related",0.0283205175211897
2015,"324","Petroleum and coal products",0.0973464482936458
2015,"325","Chemical products",0.329568874839612
2015,"326","Plastics and rubber products",0.08071545513262
2015,"327","Nonmetallic mineral products",0.0398089018636455
2015,"331","Primary metals",0.285352949949866
2015,"332","Fabricated metal products",0.140543072683393
2015,"333","Machinery",0.0732146887380987
2015,"334","Computer and electronic products",0.0767644669470803
2015,"335","Electrical equipment, appliances, and components",0.0356596676854536
2015,"3361MV","Motor vehicles, bodies and trailers, and parts",0.124831285066227
2015,"3364OT","Other transportation equipment",0.00669897484046895
2015,"337","Furniture and related products",0.00458860739089535
2015,"339","Miscellaneous manufacturing",0.00789382019825235
2015,"42","Wholesale trade",0.373646311986273
2015,"44RT","Retail trade",0.0327665821497613
2015,"481","Air transportation",0.0291867193125482
2015,"482","Rail transportation",0.0352270909684043
2015,"483","Water transportation",0.00540778403179104
2015,"484","Truck transportation",0.0800791805491503
2015,"485","Transit and ground passenger transportation",0.0105127436559866
2015,"486","Pipeline transportation",0.0187309492207401
2015,"487OS","Other transportation and support activities",0.103736188139682
2015,"493","Warehousing and storage",0.0311980424221118
2015,"512","Theaters, motion pictures, and sound recording",0.0138065125209968
2015,"513","Broadcasting and telecommunications",0.0744069668599157
2015,"51C54","Computer, data processing, internet publishing, and other information services",0.121808644592458
2015,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.186888389885883
2015,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.0913280725386285
2015,"524","Insurance carriers and related activities",0.32572103977783
2015,"531","Real estate",0.262751084197001
2015,"532RL","Rental and leasing services and lessors of intangible assets",0.105386855453904
2015,"5411","Legal services",0.0731064551181811
2015,"5412OP","Miscellaneous professional, scientific, and technical services",0.359233185771943
2015,"55","Management of companies and public relations",0.193689161621944
2015,"56","Administrative, support, and other business services",0.27240359799143
2015,"61","Educational services",0.00291395643781125
2015,"621","Ambulatory health care services",0.000286146180869368
2015,"622HO","Hospitals and nursing and residential care facilities",4.80384454456676e-05
2015,"624","Social assistance",6.94764880181204e-07
2015,"71","All recreation industries",0.0224228049896119
2015,"721","Accomodation",0.0224405252852183
2015,"722","Food services and drinking places",0.0538275223356681
2015,"81","Other services, except government",0.0721191850709451
2015,"G","All government",0.0310848971509345
2016,"111CA","Farms",0.084934000306848
2016,"113FF","Forestry, fishing, and related activities",0.0364702558795648
2016,"211","Oil and gas extraction",0.109270804405298
2016,"212","Mining, except oil and gas",0.0495050765413249
2016,"22","Utilities",0.126509620136682
2016,"23","Construction",0.0706463888045141
2016,"311FT","Food and beverage and tobacco products",0.0694342824908292
2016,"313TT","Textile mills and textile product mills",0.0182008282030964
2016,"315AL","Apparel and leather and allied products",0.00318472621030774
2016,"321","Wood products",0.0363490644185783
2016,"322","Paper products",0.0877256957995387
2016,"323PPI","Printing, publishing, and related",0.0328817811254041
2016,"324","Petroleum and coal products",0.079073573113468
2016,"325","Chemical products",0.328645295561743
2016,"326","Plastics and rubber products",0.0792933670759302
2016,"327","Nonmetallic mineral products",0.03871592150305
2016,"331","Primary metals",0.240444725102656
2016,"332","Fabricated metal products",0.132926904802698
2016,"333","Machinery",0.0722500033722245
2016,"334","Computer and electronic products",0.0786251375950732
2016,"335","Electrical equipment, appliances, and components",0.0340221754437907
2016,"3361MV","Motor vehicles, bodies and trailers, and parts",0.131271976487154
2016,"3364OT","Other transportation equipment",0.00777167196351079
2016,"337","Furniture and related products",0.00449785040952572
2016,"339","Miscellaneous manufacturing",0.00762561905974153
2016,"42","Wholesale trade",0.377543721685713
2016,"44RT","Retail trade",0.0332612470594359
2016,"481","Air transportation",0.0295532753874108
2016,"482","Rail transportation",0.0298264792704454
2016,"483","Water transportation",0.00482554205150455
2016,"484","Truck transportation",0.0779264143654845
2016,"485","Transit and ground passenger transportation",0.00978451287486353
2016,"486","Pipeline transportation",0.0170376481032934
2016,"487OS","Other transportation and support activities",0.106475588559091
2016,"493","Warehousing and storage",0.034553086767801
2016,"512","Theaters, motion pictures, and sound recording",0.0156717630520909
2016,"513","Broadcasting and telecommunications",0.0746822141894797
2016,"51C54","Computer, data processing, internet publishing, and other information services",0.128190297023231
2016,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.198306880377788
2016,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.0888350945717379
2016,"524","Insurance carriers and related activities",0.341213574859912
2016,"531","Real estate",0.278219069116148
2016,"532RL","Rental and leasing services and lessors of intangible assets",0.105678050487589
2016,"5411","Legal services",0.0719423398988055
2016,"5412OP","Miscellaneous professional, scientific, and technical services",0.372240995568976
2016,"55","Management of companies and public relations",0.18714779882909
2016,"56","Administrative, support, and other business services",0.29261689348354
2016,"61","Educational services",0.00270111690588031
2016,"621","Ambulatory health care services",0.000329395747898303
2016,"622HO","Hospitals and nursing and residential care facilities",4.02578994508486e-05
2016,"624","Social assistance",0
2016,"71","All recreation industries",0.0232630815327891
2016,"721","Accomodation",0.0244359927206593
2016,"722","Food services and drinking places",0.0553379774118812
2016,"81","Other services, except government",0.0701057642751965
2016,"G","All government",0.0307027524509229
2017,"111CA","Farms",0.0856682120875815
2017,"113FF","Forestry, fishing, and related activities",0.0373214010539671
2017,"211","Oil and gas extraction",0.137027517714327
2017,"212","Mining, except oil and gas",0.0526637495138954
2017,"22","Utilities",0.118957381167746
2017,"23","Construction",0.0735176002859779
2017,"311FT","Food and beverage and tobacco products",0.0635162689475479
2017,"313TT","Textile mills and textile product mills",0.0164888705484302
2017,"315AL","Apparel and leather and allied products",0.0022709990822089
2017,"321","Wood products",0.0428604371804632
2017,"322","Paper products",0.08048979991869
2017,"323PPI","Printing, publishing, and related",0.0352189097910792
2017,"324","Petroleum and coal products",0.094849692327054
2017,"325","Chemical products",0.318688225243559
2017,"326","Plastics and rubber products",0.0748613660168849
2017,"327","Nonmetallic mineral products",0.0371238392318657
2017,"331","Primary metals",0.270862022978007
2017,"332","Fabricated metal products",0.130369730162168
2017,"333","Machinery",0.0685871964583397
2017,"334","Computer and electronic products",0.0780051061400622
2017,"335","Electrical equipment, appliances, and components",0.0329805040638299
2017,"3361MV","Motor vehicles, bodies and trailers, and parts",0.120767700409647
2017,"3364OT","Other transportation equipment",0.0106079219680915
2017,"337","Furniture and related products",0.00457502852938482
2017,"339","Miscellaneous manufacturing",0.00705059842177621
2017,"42","Wholesale trade",0.369192930152377
2017,"44RT","Retail trade",0.0326317895471616
2017,"481","Air transportation",0.0323460607011736
2017,"482","Rail transportation",0.0292433259702588
2017,"483","Water transportation",0.00401958899691404
2017,"484","Truck transportation",0.082513284481355
2017,"485","Transit and ground passenger transportation",0.0111804644612531
2017,"486","Pipeline transportation",0.0176624268420036
2017,"487OS","Other transportation and support activities",0.105685739962924
2017,"493","Warehousing and storage",0.0425871666906361
2017,"512","Theaters, motion pictures, and sound recording",0.0151835449042074
2017,"513","Broadcasting and telecommunications",0.0702777849141134
2017,"51C54","Computer, data processing, internet publishing, and other information services",0.135611436799555
2017,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.200294663636401
2017,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.0784312767770443
2017,"524","Insurance carriers and related activities",0.330531843867875
2017,"531","Real estate",0.268927611535323
2017,"532RL","Rental and leasing services and lessors of intangible assets",0.101618542048951
2017,"5411","Legal services",0.0762978606608985
2017,"5412OP","Miscellaneous professional, scientific, and technical services",0.374813803558331
2017,"55","Management of companies and public relations",0.182860068414595
