Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2022:Q1,Silent,21820178,5782834,4929983,852851,16037345,2275751,536277,508421,508421,0,182471,165585,16886,7986625,252811,31959,336397,1378035,2300978,247620,652644,648086,465435,121879,18388,42384,4558,21167534,13256946
2022:Q1,BabyBoom,79394826,20872693,18052138,2820555,58522133,6749787,1539780,1373276,1373276,0,887160,855786,31374,22185211,931617,1205004,4838004,10334601,7858181,619513,4844421,4826198,3035266,1027091,138640,625202,18223,74550405,42186543
2022:Q1,GenX,43408217,14890328,12801843,2088485,28517889,3876765,458180,352199,352199,0,159244,140538,18706,8590627,603771,1090836,4016992,4958689,4064114,346473,6709890,6697042,4881960,1612208,102694,100179,12848,36698327,35081340
2022:Q1,Millennial,17652711,8268663,6758285,1510379,9384048,1982997,95491,195647,195647,0,65556,51992,13564,2573064,201876,223755,1079076,1108207,1627532,230848,5604835,5600271,3661323,1815797,64495,58657,4563,12047877,40312623
2022:Q2,Silent,20649552,5968110,5102434,865676,14681442,2237491,542555,549335,549335,0,173054,157418,15636,6625724,245530,39817,281593,1312354,2425614,248375,641673,637277,464936,118774,19875,33692,4396,20007879,13081388
2022:Q2,BabyBoom,76154545,21844638,18974741,2869898,54309906,6674673,1572416,1532939,1532939,0,866225,835836,30389,18683089,912636,1050561,4353414,9832454,8202934,628566,4845696,4827833,3046154,1050277,139784,591618,17863,71308849,42128986
2022:Q2,GenX,42152317,15618684,13497496,2121188,26533633,3858828,471540,389643,389643,0,152838,134824,18014,6937570,591083,1093233,3512937,5041964,4132000,351999,6859530,6847117,4976933,1657494,113823,98867,12412,35292788,35149850
2022:Q2,Millennial,17921265,8799112,7249302,1549810,9122154,1985511,98909,213834,213834,0,61481,47703,13777,2137282,212314,233602,963157,1186902,1791141,238021,5813525,5808807,3817691,1867582,71080,52454,4718,12107740,40709637
2022:Q3,Silent,20305234,5976169,5097068,879102,14329064,2194371,554704,640841,640841,0,161662,147050,14612,6302742,243078,45022,253894,1259566,2423202,249983,627354,622998,460482,113822,20747,27946,4356,19677879,12931003
2022:Q3,BabyBoom,74265878,21222480,18298477,2924003,53043398,6562208,1620581,1874703,1874703,0,828887,799322,29565,17834680,910469,936500,4177566,9452836,8206090,638878,4775118,4757252,2963376,1061042,138946,593888,17865,69490760,42078796
2022:Q3,GenX,41256711,15262187,13101094,2161093,25994524,3815000,490602,463304,463304,0,146206,128792,17414,6479594,588455,1107479,3350709,5137200,4057645,358330,6962727,6950374,5035429,1697407,121047,96491,12353,34293985,35223169
2022:Q3,Millennial,17809461,8627410,7024954,1602456,9182051,1967987,102968,241218,241218,0,55053,41044,14008,2100313,219247,244748,938772,1252427,1813681,245638,6100404,6095576,4050899,1917125,74911,52640,4828,11709057,41073488
2022:Q4,Silent,20013514,5600321,4737371,862951,14413192,2111066,572329,775636,775636,0,151864,138088,13776,6499377,241126,43259,259643,1213642,2295741,249509,611253,607334,450447,112437,21537,22912,3919,19402260,12611486
2022:Q4,BabyBoom,75347402,20954619,18006883,2947736,54392783,6435427,1717484,2453643,2453643,0,795939,767138,28800,18823240,927565,950265,4344291,9253702,8037026,654203,4698727,4681923,2928074,1077702,142907,533240,16803,70648676,42126376
2022:Q4,GenX,41572479,15028650,12852323,2176327,26543829,3715362,524138,569537,569537,0,145282,128256,17026,6893123,597573,1110805,3520333,5119425,3981448,366802,7022642,7011446,5060297,1723405,129610,98134,11196,34549837,35181558
2022:Q4,Millennial,18061816,8646784,6998336,1648448,9415033,1927895,108987,262339,262339,0,49940,36229,13711,2279073,220824,249113,1002299,1299431,1759194,255938,6325352,6320310,4215278,1980700,82242,42091,5042,11736464,41693939
2023:Q1,Silent,20208923,5510325,4651541,858784,14698598,2044321,628149,877487,877487,0,146912,133313,13600,6787664,243195,38537,268130,1203518,2211965,248720,591953,587967,437991,108435,19506,22035,3985,19616970,12390473
2023:Q1,BabyBoom,77038049,20898569,17929627,2968942,56139481,6270473,1914224,2934608,2934608,0,777979,749147,28832,19875783,949545,1016336,4507128,9336309,7895913,661182,4525457,4508246,2784694,1060384,137599,525569,17211,72512592,41974397
2023:Q1,GenX,42435540,15083574,12880039,2203534,27351966,3619196,599503,652204,652204,0,145913,128782,17130,7393756,613963,1134034,3717304,5159205,3943902,372987,6986151,6974475,5041639,1715297,118518,99021,11676,35449389,35233342
2023:Q1,Millennial,18470855,8780876,7080384,1700492,9689980,1886328,120258,266826,266826,0,47962,33936,14026,2494454,221637,256322,1075865,1321510,1734032,264783,6571041,6565932,4446290,2002619,75549,41474,5109,11899814,42448445
2023:Q2,Silent,20612845,5608087,4755043,853044,15004758,2000103,657526,884524,884524,0,145410,132159,13251,7090667,243778,34781,276231,1196193,2227710,247834,582880,578951,430446,107500,18655,22350,3929,20029965,12174060
2023:Q2,BabyBoom,79395508,21711719,18730920,2980800,57683788,6176744,2026609,3008270,3008270,0,779154,750701,28453,20923029,962543,1065742,4652058,9420737,8003206,665694,4474050,4456898,2725851,1062580,135126,533342,17151,74921458,41682399
2023:Q2,GenX,43832877,15607574,13377263,2230311,28225303,3578972,645847,668086,668086,0,146802,129754,17048,7914547,625799,1152056,3906998,5194225,4013622,378350,7006786,6995078,5053288,1727511,114922,99356,11708,36826091,35216416
2023:Q2,Millennial,19780322,9657683,7897227,1760456,10122639,1883742,127961,271521,271521,0,48991,34879,14112,2722218,223029,262760,1148664,1337540,1823145,273067,6763358,6758148,4595991,2044094,74110,43954,5209,13016964,43102661
2023:Q3,Silent,20181964,5576496,4732129,844367,14605468,1962945,689323,891014,891014,0,136497,123371,13125,6772778,239448,24172,265313,1170502,2206129,247347,578137,574161,425404,106891,18269,23597,3976,19603827,11983933
2023:Q3,BabyBoom,78421608,21771694,18809973,2961721,56649914,6071949,2136873,3061603,3061603,0,728060,699744,28316,20127397,949998,1232438,4515868,9193022,7965121,667584,4440041,4422684,2677114,1059523,133511,552536,17357,73981567,41239789
2023:Q3,GenX,43743150,15776226,13538147,2238079,27966924,3546679,695405,682858,682858,0,146308,129171,17138,7639466,624392,1207369,3804160,5200495,4036042,383748,7040738,7028650,5083832,1731104,114206,99508,12088,36702412,35206699
2023:Q3,Millennial,20130281,9978196,8189582,1788614,10152085,1882191,135858,275928,275928,0,42215,27821,14394,2657284,228652,273376,1133853,1382490,1859267,280972,6933483,6928217,4739110,2065531,74583,48994,5266,13196798,43683035
2023:Q4,Silent,20537437,5448698,4622973,825725,15088739,1932677,712373,933307,933307,0,137021,124230,12791,7301896,237583,33310,283088,1178611,2090778,248094,567365,563377,416920,105431,18049,22977,3987,19970072,11729053
2023:Q4,BabyBoom,80987583,21606861,18644059,2962802,59380722,6103581,2253510,3347991,3347991,0,748610,720431,28179,22022205,961661,1063030,4833061,9605261,7759318,682493,4410905,4393235,2642312,1066847,133876,550200,17670,76576678,41163406
2023:Q4,GenX,44900619,15677006,13433566,2243440,29223612,3567410,740078,726355,726355,0,147246,130173,17073,8499304,631555,1156205,4161418,5251586,3949379,393077,7063333,7050921,5091926,1744227,115174,99594,12413,37837285,35137299
2023:Q4,Millennial,20613892,10032908,8204436,1828472,10580984,1920570,142858,270466,270466,0,45716,31238,14478,3011232,229676,270525,1255924,1356577,1785520,291919,7104215,7098913,4865671,2107846,76269,49126,5302,13509677,44150755
2024:Q1,Silent,20859503,5470040,4657522,812517,15389463,1909401,710012,902317,902317,0,133521,121214,12307,7761233,238085,29698,293114,1157901,2008163,246020,550838,546751,403904,100515,17895,24436,4087,20308665,11451008
2024:Q1,BabyBoom,84171392,22445047,19454126,2990921,61726345,6206686,2304022,3299954,3299954,0,748450,720558,27892,23911457,989198,1116207,5076304,9701850,7678308,693911,4355060,4336660,2571170,1048562,135004,581924,18400,79816332,41217566
2024:Q1,GenX,46623328,16136759,13868048,2268711,30486569,3638112,759060,721319,721319,0,147814,130861,16953,9358883,648973,1174204,4436652,5281240,3920030,400282,7031993,7018828,5075212,1727100,117375,99141,13165,39591335,35198749
2024:Q1,Millennial,21999122,10871342,8990325,1881017,11127780,1992840,147163,278719,278719,0,45577,31134,14443,3370207,228629,276242,1354646,1371907,1760815,301035,7262194,7256882,5006338,2115794,78818,55932,5311,14736928,44748980
2024:Q2,Silent,20735649,5463846,4666292,797554,15271803,1848105,711218,911809,911809,0,129425,117604,11820,7753377,235131,27552,290791,1136658,1983948,243788,539341,535341,394714,98522,17208,24897,4000,20196307,11171482
2024:Q2,BabyBoom,85620870,23113835,20114570,2999264,62507035,6105597,2359310,3445091,3445091,0,741027,713556,27471,24393467,998704,1143030,5133296,9745057,7739901,702555,4348824,4330415,2549931,1049092,133844,597548,18409,81272046,41097069
2024:Q2,GenX,47355911,16505235,14225309,2279925,30850677,3571625,781365,744864,744864,0,148033,131256,16777,9591173,656087,1183908,4510377,5301983,3954833,406428,7038662,7025471,5085282,1725821,115351,99018,13191,40317249,35159327
2024:Q2,Millennial,23096357,11688917,9762910,1926006,11407441,1972503,152654,279529,279529,0,44669,30241,14428,3516278,231744,282366,1400734,1396730,1819087,311147,7422127,7416707,5133988,2143975,78603,60141,5420,15674230,45465075
2024:Q3,Silent,20996049,5356482,4568956,787526,15639567,1819586,735757,937323,937323,0,134766,123438,11328,8123034,235227,24987,299723,1126001,1959631,243532,529357,525620,388189,95967,16740,24724,3737,20466692,10946935
2024:Q3,BabyBoom,87516590,22920678,19921634,2999044,64595912,6089770,2474360,3646427,3646427,0,790517,763726,26791,25821574,1012863,1177472,5314057,9815798,7742249,710825,4326741,4309125,2538560,1038198,132579,599788,17616,83189849,40803397
2024:Q3,GenX,48556561,16513897,14216367,2297530,32042664,3588069,832389,779235,779235,0,150565,134019,16546,10324360,669628,1199566,4758003,5342140,3983919,414790,7065807,7053347,5107969,1731382,114409,99587,12460,41490754,35164239
2024:Q3,Millennial,23799244,11815143,9839733,1975411,11984101,2011655,161413,275650,275650,0,53663,39357,14306,3855607,233043,289174,1500383,1416185,1864536,322792,7584949,7579331,5238911,2199316,79061,62042,5618,16214295,46174524
2024:Q4,Silent,20793450,5250979,4465586,785393,15542472,1811014,776456,912170,912170,0,108246,97373,10873,8077528,233109,27057,294673,1116731,1941664,243825,512160,508472,380513,92139,9413,26407,3688,20281290,10746214
2024:Q4,BabyBoom,87515231,22706665,19684694,3021972,64808566,6163620,2646527,3569459,3569459,0,621484,595333,26151,25995986,1016680,1127010,5292205,9893765,7761382,720447,4225829,4208230,2466317,1011812,98571,631530,17599,83289402,40564848
2024:Q4,GenX,48904324,16504092,14174272,2329821,32400232,3663561,906008,773496,773496,0,144120,127813,16307,10466123,675948,1188555,4765162,5378493,4015263,423504,6990848,6978319,5117504,1700354,61258,99203,12529,41913476,35166396
2024:Q4,Millennial,24121321,11849113,9812120,2036994,12272208,2095385,172419,286404,286404,0,26237,12084,14153,3962575,236177,292011,1522924,1431721,1911970,334383,7719984,7714271,5421476,2183576,39102,70117,5714,16401337,46800615
2025:Q1,Silent,20144511,5149146,4378923,770223,14995365,1797139,781432,903517,903517,0,110140,99742,10398,7633088,228169,28444,280579,1096394,1895215,241247,493538,489595,369961,88058,5750,25826,3942,19650973,10546369
2025:Q1,BabyBoom,86525975,22549227,19509485,3039742,63976748,6256767,2717233,3608679,3608679,0,650085,624457,25628,25108462,1014757,1094500,5170465,9883910,7744902,726989,4129588,4110717,2417074,989378,72619,631645,18871,82396387,40605258
2025:Q1,GenX,48633496,16511454,14144507,2366947,32122041,3747749,938432,785840,785840,0,147077,130938,16139,10095805,678837,1187735,4645713,5429768,4035127,429959,6938975,6925035,5109960,1678358,36297,100421,13940,41694521,35403461
2025:Q1,Millennial,24345601,12024304,9901945,2122359,12321297,2178346,179102,293402,293402,0,30244,16226,14018,3857839,243317,296474,1502053,1471358,1925644,343517,7811520,7805825,5534124,2179278,21429,70994,5695,16534081,47663043
