Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2012:Q3,ageunder40,6605500,3260222,2319161,941061,3345278,698626,45786,47901,47901,0,16120,7698,8423,742810,148424,84516,455096,401639,565197,139163,3416924,3413843,2286792,1087432,19742,19877,3082,3188576,35215789
2012:Q4,age70plus,15977354,4265839,3517837,748002,11711515,2084540,423943,1344187,941162,403025,351307,308294,43013,3416735,253648,42492,294504,1929177,1331586,239398,855231,851019,587705,156851,13542,92921,4212,15122123,19433187
2012:Q4,age55to69,35259904,8465324,6871394,1593930,26794580,2713021,953273,1846038,1334725,511313,525128,476778,48350,6151586,580326,971360,2262655,7489619,2950760,350814,3545893,3535097,2610761,617123,78415,228797,10796,31714011,31069272
2012:Q4,age40to54,22974669,7234294,5798120,1436174,15740375,1808946,267759,713631,502149,211482,171550,148629,22921,3713812,412919,635865,2019764,3173174,2577675,245279,5260587,5252563,4058352,1031338,37045,125829,8024,17714082,35418779
2012:Q4,ageunder40,6756475,3297105,2347772,949333,3459369,754901,49226,43816,43816,0,15405,6915,8490,764936,148018,85998,467062,403600,585028,141380,3399464,3396426,2250176,1107593,20046,18611,3038,3357011,35308882
2013:Q1,age70plus,16706337,4398470,3639324,759146,12307867,2130548,408247,1292893,930563,362330,357087,315371,41716,3927745,256870,44850,315474,1996318,1336344,241491,811197,806684,542475,150622,12527,101060,4513,15895140,19556904
2013:Q1,age55to69,36481603,8695955,7089378,1606577,27785648,2719414,922284,1733420,1268610,464811,502263,454121,48141,6881453,593774,1010952,2376178,7730388,2960301,355222,3639562,3628253,2683120,622183,79750,243200,11310,32842041,31405871
2013:Q1,age40to54,23413931,7237034,5813494,1423541,16176897,1787061,242644,650253,472458,177794,173203,149235,23969,4013688,409642,648736,2130640,3226691,2650372,243968,5151093,5142913,3966683,1018762,36680,120787,8180,18262839,35326256
2013:Q1,ageunder40,7055758,3364808,2400982,963826,3690951,780393,45947,53172,49584,3588,12482,3766,8717,896382,147669,89205,499910,419624,603885,142281,3425713,3422650,2260620,1122206,20302,19522,3063,3630046,35391314
2013:Q2,age70plus,16944715,4510779,3750631,760147,12433936,2179047,401980,1138137,880587,257551,400211,359838,40373,3980580,257849,45333,320172,2059005,1406663,244960,823518,818363,544000,156236,11785,106342,5155,16121198,19683630
2013:Q2,age55to69,36903505,8909423,7290285,1619138,27994082,2725567,911657,1473618,1130925,342693,498948,451177,47771,6985099,604150,1024499,2383362,7952220,3074121,360841,3689285,3677156,2699171,642814,83354,251816,12129,33214220,31734865
2013:Q2,age40to54,23559962,7317402,5903669,1413734,16242560,1766474,225628,541927,426260,115666,180790,155884,24907,4041408,404637,648470,2148243,3270966,2770491,243526,5111303,5102719,3926503,1022290,37974,115951,8584,18448660,35238793
2013:Q2,ageunder40,7321722,3459028,2495227,963801,3862694,807097,44197,85971,60953,25018,13602,4704,8898,924804,146993,90469,512432,435915,657533,143680,3428285,3425184,2244924,1138853,21402,20006,3101,3893437,35458600
2013:Q3,age70plus,17504471,4601219,3841838,759381,12903252,2237499,410559,1113705,880870,232835,409867,370749,39118,4228843,262942,47882,339128,2127105,1475772,249949,830192,825481,546721,162108,10224,106428,4712,16674278,19813267
2013:Q3,age55to69,37974230,9157498,7519436,1638062,28816732,2742331,933763,1407568,1096961,310606,479386,431983,47404,7351153,619775,1066249,2478210,8187313,3183200,367784,3732784,3720810,2726623,663822,80721,249644,11975,34241446,32052757
2013:Q3,age40to54,24010646,7404672,5993736,1410936,16605973,1757018,219601,502730,406192,96538,182816,157070,25746,4178965,402822,662319,2244734,3321641,2889296,244031,5094571,5086386,3903268,1037149,34790,111179,8185,18916075,35157853
2013:Q3,ageunder40,7634407,3557404,2599322,958082,4077002,840960,44676,91438,62340,29098,11276,2220,9056,996427,146654,93732,542291,453305,710632,145610,3452809,3449718,2242595,1167218,20180,19724,3091,4181598,35506254
2013:Q4,age70plus,18235757,4730031,3962812,767219,13505726,2256445,422897,1059890,828359,231531,420058,379064,40994,4600394,272316,49130,371619,2240377,1551771,260829,894420,889261,557952,169746,11090,150472,5159,17341337,19945692
2013:Q4,age55to69,39168560,9283300,7635215,1648085,29885260,2800689,932661,1324672,1014107,310565,495414,449216,46198,7842913,628146,1116605,2648930,8413654,3306542,375034,3831755,3819354,2732152,675830,87391,323980,12401,35336805,32356560
2013:Q4,age40to54,24323123,7503762,6094287,1409476,16819361,1765906,220525,477766,380641,97124,183410,159134,24276,4313037,402876,676820,2336429,3348894,2845868,247830,5104296,5095897,3888482,1058961,39068,109387,8398,19218827,35084281
2013:Q4,ageunder40,7669813,3549037,2596483,952554,4120775,832193,45657,109334,77839,31495,14262,6180,8081,1001106,146650,95972,561531,462983,702935,148151,3453400,3450286,2216458,1185931,23746,24151,3114,4216413,35531400
2014:Q1,age70plus,18914694,4868562,4091851,776710,14046132,2305716,431372,1054726,828157,226569,438236,395645,42591,4945009,280520,48434,386924,2308907,1581642,264646,930791,925228,577884,172165,11187,163991,5563,17983903,20080701
2014:Q1,age55to69,40082240,9404400,7754678,1649722,30677839,2903070,921697,1328516,1022568,305948,515155,470357,44798,8297200,634519,1139972,2709856,8498788,3353938,375128,3817770,3804988,2718486,664368,87211,334924,12782,36264470,32645325
2014:Q1,age40to54,24408317,7534183,6132878,1401305,16874134,1813499,218756,474403,378344,96059,185177,162323,22854,4432043,402004,678281,2334351,3314151,2774218,247251,5096416,5087840,3875915,1066821,38491,106613,8575,19311902,35016426
2014:Q1,ageunder40,7667832,3554544,2603214,951330,4113288,847039,46019,120516,86386,34130,18425,11298,7128,999917,146425,96236,559766,459432,671870,147642,3422775,3419643,2177180,1193461,24871,24131,3132,4245057,35537607
2014:Q2,age70plus,19660264,5011968,4224681,787287,14648296,2324590,425273,1073480,811944,261536,425576,381466,44111,5312877,291007,48287,408840,2380524,1687391,270450,973452,967330,601224,182180,11571,172355,6122,18686812,20218065
2014:Q2,age55to69,41151316,9548279,7887418,1660861,31603037,2957948,878412,1351100,1002408,348691,521113,477666,43448,8781444,643475,1170904,2812121,8586531,3523121,376868,3824281,3810988,2709112,677849,89342,334684,13293,37327036,32918610
2014:Q2,age40to54,24650935,7653390,6251196,1402195,16997545,1821085,207587,482415,368966,113449,182445,160952,21493,4563265,402768,683501,2368486,3282714,2755422,247858,5121388,5112531,3877316,1091887,39797,103531,8857,19529547,34952018
2014:Q2,ageunder40,7719592,3592578,2645376,947201,4127014,837011,44256,128848,95198,33650,19521,13294,6227,1003791,146362,97008,565858,456297,680200,147862,3412006,3408852,2146233,1212086,27196,23337,3154,4307586,35530052
2014:Q3,age70plus,20012169,5177569,4372340,805229,14834600,2352250,442604,1072347,813484,258863,436095,390690,45406,5253790,298721,46143,415459,2448715,1794175,274300,981603,975688,621969,190917,11583,151220,5915,19030566,20357555
2014:Q3,age55to69,41553495,9706987,8033729,1673258,31846508,3024276,884284,1358238,1011667,346571,537851,495866,41984,8677371,648299,1174008,2815935,8657134,3692692,376419,3769050,3755939,2709260,688587,88042,270050,13110,37784445,33175977
2014:Q3,age40to54,24537501,7731399,6327970,1403429,16806102,1839231,211350,480931,367402,113529,183128,162948,20180,4461114,401402,675786,2321600,3245675,2738630,247255,5153282,5144688,3883692,1123764,38479,98752,8595,19384219,34888787
2014:Q3,ageunder40,7657431,3614738,2663126,951612,4042693,833550,45815,138844,102452,36393,23451,18090,5361,917397,145968,95846,553849,451825,688925,147222,3413527,3410380,2124433,1239677,28158,18112,3146,4243904,35513915
2014:Q4,age70plus,20620552,5326584,4506397,820187,15293968,2378386,459172,1048743,806909,241833,409008,362289,46720,5521965,310232,45709,433082,2522047,1886459,279165,1014575,1008793,642441,200342,11972,154039,5782,19605977,20498945
2014:Q4,age55to69,42373076,9812288,8134324,1677964,32560789,3086429,886814,1333307,1006088,327219,538399,497727,40672,9018288,657708,1200835,2888819,8736415,3837101,376674,3769073,3756087,2707951,702178,89765,256193,12987,38604003,33416986
2014:Q4,age40to54,24601004,7755443,6356017,1399425,16845561,1854631,214356,469113,362231,106881,178791,159860,18931,4537806,402705,679378,2333668,3214210,2713686,247216,5180690,5172303,3888846,1148283,39743,95431,8387,19420313,34824461
2014:Q4,ageunder40,7637511,3603940,2649756,954184,4033571,828613,47219,149634,109437,40197,23301,18743,4558,901650,145930,96345,554993,448460,690470,146956,3411438,3408296,2102270,1258738,30863,16426,3142,4226074,35494372
2015:Q1,age70plus,21210781,5480447,4645577,834871,15730334,2453936,461148,1046607,843526,203081,398343,351121,47222,5704535,321493,44559,450465,2594297,1971436,283514,1039165,1032912,656880,201188,12457,162387,6253,20171616,20642006
2015:Q1,age55to69,43142146,9931589,8247108,1684481,33210557,3221383,858096,1354784,1073756,281028,546463,507786,38677,9237501,666319,1217663,2958935,8805461,3967803,376148,3748629,3735232,2699745,689351,92052,254085,13397,39393517,33641197
2015:Q1,age40to54,24710226,7823277,6425594,1397682,16886949,1930075,208207,465804,375762,90042,176931,159248,17683,4567463,403675,678453,2344384,3179863,2685275,246817,5169385,5160788,3874285,1152366,41813,92324,8597,19540841,34756768
2015:Q1,ageunder40,7648973,3609764,2654459,955306,4039208,861029,46553,159688,115631,44057,25286,21544,3743,868925,145862,96191,555988,444532,688686,146468,3387317,3384157,2070028,1264197,34365,15568,3159,4261656,35476604
2015:Q2,age70plus,21637786,5669575,4808694,860881,15968211,2474858,466609,1001748,843746,158002,373980,326328,47653,5781800,328740,43366,459587,2665437,2083380,288705,1075253,1068616,673181,210196,13000,172240,6637,20562533,20786510
2015:Q2,age55to69,43608915,10083124,8379867,1703257,33525791,3271654,835760,1302822,1077653,225169,549176,512396,36780,9307445,669157,1233894,2975318,8864084,4140320,376159,3782444,3768724,2713629,705503,94536,255055,13720,39826471,33848169
2015:Q2,age40to54,24692154,7938826,6534384,1404442,16753328,1936507,204162,443562,373327,70236,173482,156993,16490,4540205,401635,677382,2312725,3142441,2674386,246839,5205721,5196980,3886267,1176834,44591,89288,8741,19486433,34683438
2015:Q2,ageunder40,7642240,3659563,2693057,966506,3982677,851512,46376,167142,122214,44929,25879,22889,2990,816097,145428,96050,547766,440097,700006,146323,3405536,3402362,2063534,1285198,38689,14940,3174,4236704,35465788
2015:Q3,age70plus,21568647,5798770,4928126,870644,15769877,2491024,496323,1105865,951230,154635,349259,301691,47568,5315284,332988,39763,446371,2731906,2163991,297103,1105607,1098999,691366,219015,13386,175232,6607,20463041,20932229
2015:Q3,age55to69,43345797,10226676,8505025,1721651,33119121,3312648,859793,1496761,1275460,221301,552380,517803,34577,8623553,667587,1216871,2849445,8901443,4259653,378987,3795070,3781402,2726404,719720,95335,239944,13668,39550727,34037464
2015:Q3,age40to54,24356076,8108152,6693865,1414286,16247925,1936228,214227,486193,416491,69702,170269,154954,15316,4222049,397364,661437,2169495,3097237,2644816,248608,5250725,5242124,3901274,1208646,46232,85972,8601,19105352,34602200
2015:Q3,ageunder40,7462938,3684407,2727293,957115,3778530,838649,49496,173835,127136,46699,26689,24419,2270,658078,144764,93749,514834,434250,696726,147460,3434070,3430894,2059292,1315685,42690,13227,3176,4028868,35467102
2015:Q4,age70plus,22132509,5929983,5047215,882768,16202526,2550685,516486,1027818,966125,61693,325937,278258,47679,5601904,342784,40202,469043,2810215,2210730,306723,1132813,1126160,716238,216235,14185,179501,6653,20999696,21078935
2015:Q4,age55to69,44096722,10336532,8601162,1735370,33760190,3417147,862998,1399836,1304221,95615,557344,524620,32724,8973393,672886,1255775,2949221,8967220,4321677,382693,3770231,3756555,2734967,695097,99421,227070,13676,40326491,34208642
2015:Q4,age40to54,24530964,8216463,6796423,1420040,16314501,1986910,218250,447334,419722,27611,167489,153275,14214,4307653,396839,670769,2207479,3065139,2595710,250928,5259165,5250655,3926401,1188640,52903,82711,8510,19271799,34510783
2015:Q4,ageunder40,7463095,3688498,2736050,952448,3774598,858089,51289,164201,134211,29990,27929,26301,1628,651067,144707,95282,522994,431496,678440,149103,3423912,3420730,2058199,1300250,50596,11684,3182,4039183,35485725
2016:Q1,age70plus,22682744,6091950,5186513,905437,16590793,2617354,521840,1061539,1006946,54593,331617,283215,48402,5752719,353132,39269,485415,2887467,2226086,314356,1156549,1149376,730822,217836,14494,186223,7173,21526195,21226400
2016:Q1,age55to69,44668402,10428313,8680908,1747405,34240089,3529823,836526,1467701,1382174,85527,576243,544717,31526,9131044,678438,1275802,3007560,9022315,4330448,384189,3754884,3740788,2735917,686724,98746,219402,14096,40913517,34361261
2016:Q1,age40to54,24572816,8278438,6855804,1422633,16294378,2043673,213425,458384,433521,24863,168374,155158,13216,4319104,396489,671597,2213033,3029345,2528989,251965,5259611,5250881,3921229,1195365,54760,79528,8729,19313205,34406916
2016:Q1,ageunder40,7447843,3702986,2741219,961768,3744856,882508,51069,169143,140563,28579,33139,32071,1068,618591,144798,95646,524450,428379,647101,150031,3426027,3422820,2044114,1312309,55879,10518,3207,4021816,35526836
2016:Q2,age70plus,23413325,6342157,5407775,934382,17071168,2624720,515166,1085358,1050070,35288,319232,269895,49337,5992483,367295,39300,503378,2971786,2328654,323795,1191484,1183927,745828,225886,14619,197594,7558,22221841,21374396
2016:Q2,age55to69,45470368,10615134,8859350,1755784,34855233,3550743,787426,1521738,1464984,56754,588279,557690,30589,9405511,688492,1309095,3074003,9064792,4478041,387113,3785775,3771389,2752352,700570,95890,222577,14386,41684593,34494884
2016:Q2,age40to54,24680614,8368849,6947553,1421296,16311765,2028481,201857,464121,447794,16327,167199,154915,12284,4375414,398491,678207,2225192,3004623,2514340,253840,5285933,5277081,3931165,1215251,54144,76521,8851,19394682,34288327
2016:Q2,ageunder40,7492913,3765019,2784758,980261,3727894,863898,49286,168140,146971,21169,36435,35880,556,603800,145361,97000,528101,428252,655880,151740,3457039,3453809,2048513,1335086,60087,10123,3230,4035874,35595612
2016:Q3,age70plus,24008360,6469591,5530829,938762,17538769,2685968,518042,1037916,1028790,9126,288408,238619,49788,6250956,379020,39565,527964,3059523,2419561,331846,1232847,1225599,766816,234665,14759,209359,7248,22775513,21522696
2016:Q3,age55to69,46197173,10742622,8968431,1774191,35454551,3650227,755783,1433738,1418441,15297,593881,564526,29355,9699302,694850,1345536,3179345,9109704,4603777,388408,3813986,3799925,2766919,713925,92605,226477,14061,42383187,34609070
2016:Q3,age40to54,24967567,8574829,7142447,1432382,16392739,2074433,195685,439489,435193,4296,164283,152915,11368,4438472,398545,686016,2267160,2981361,2492537,254757,5330392,5321874,3950902,1243715,53691,73565,8518,19637175,34152746
2016:Q3,ageunder40,7579162,3826784,2860928,965856,3752378,884723,48831,162149,155591,6558,37771,37708,63,592968,145839,98689,539396,429060,659927,153025,3506163,3502930,2058711,1369283,65136,9799,3233,4073000,35697233
2016:Q4,age70plus,24148434,6543952,5596084,947869,17604481,2738121,513758,1006050,1006050,0,285758,236136,49622,6277591,376804,44513,546745,3100821,2376012,338309,1248095,1241464,785001,245781,15190,195492,6630,22900339,21671136
2016:Q4,age55to69,46336445,10908446,9129069,1779377,35427999,3687640,738529,1342103,1342103,0,570187,541262,28925,9793056,685726,1328398,3188826,9127540,4572631,393362,3816939,3803502,2756324,735479,96825,214873,13437,42519506,34703774
2016:Q4,age40to54,25334338,8719675,7272135,1447540,16614663,2111154,194079,413340,413340,0,170108,158259,11849,4532840,406825,674965,2283041,2990340,2579069,258903,5340024,5331671,3947176,1257261,50279,76955,8353,19994315,33998888
2016:Q4,ageunder40,7640533,3866864,2904921,961943,3773669,897526,47995,154367,154367,0,34158,34048,110,593432,148138,99018,543828,444079,654819,156307,3575307,3572029,2103429,1397914,61002,9684,3278,4065225,35835056
2017:Q1,age70plus,24776004,6655504,5688289,967215,18120500,2815187,504253,1012669,1012669,0,308342,259312,49030,6637684,381014,53003,584970,3150103,2333622,339653,1269345,1262255,806293,247687,15498,192778,7090,23506659,21819820
2017:Q1,age55to69,47197230,11058401,9272802,1785599,36138829,3759425,711890,1322173,1322173,0,556792,528649,28143,10334710,684633,1357901,3312058,9163354,4542617,393276,3810626,3796877,2739772,726800,99867,230438,13749,43386604,34780535
2017:Q1,age40to54,26001296,8839881,7378237,1461644,17161416,2173954,189660,403564,403564,0,178482,166141,12341,4794720,419101,684081,2385345,3006677,2665709,260124,5325281,5316411,3943262,1246579,45801,80770,8870,20676015,33829418
2017:Q1,ageunder40,7859821,3948146,2977401,970744,3911676,928473,46531,153020,153020,0,33980,33830,150,656524,151212,102584,569079,461497,650982,157793,3627587,3624224,2147202,1409355,56181,11487,3363,4232234,36005164
2017:Q2,age70plus,25297511,6764393,5787515,976878,18533118,2815575,501897,1054719,1054719,0,313431,264087,49344,6822613,382218,60540,616670,3199059,2423538,342858,1298351,1291174,827953,257053,16305,189862,7178,23999160,21968913
2017:Q2,age55to69,47921934,11219181,9432862,1786318,36702753,3715173,697429,1365496,1365496,0,536967,508945,28022,10634189,679389,1373163,3389823,9192708,4723654,394762,3836500,3822767,2729624,740793,107172,245179,13732,44085434,34841288
2017:Q2,age40to54,26577252,9002318,7529127,1473191,17574934,2148194,188987,406955,406955,0,184600,171659,12941,4965553,429151,687011,2452876,3020481,2828904,262222,5338061,5328916,3945134,1251287,47978,84517,9145,21239191,33647988
2017:Q2,ageunder40,8071484,4057278,3087596,969682,4014206,904726,46019,151542,151542,0,31515,31294,221,687868,154180,105343,587205,479094,706602,160113,3706508,3703069,2199849,1433574,56396,13251,3439,4364976,36201819
2017:Q3,age70plus,25743081,6863870,5881330,982540,18879211,2847928,522123,1036144,1036144,0,316901,268881,48020,7037928,386035,68262,652877,3249226,2408000,353787,1321752,1314630,848802,265725,16626,183477,7122,24421329,22118584
2017:Q3,age55to69,48523573,11386010,9600940,1785070,37137563,3716438,721192,1299179,1299179,0,516195,489570,26625,10969807,677249,1389438,3489037,9220509,4735254,403266,3854098,3840510,2724952,753585,110079,251894,13588,44669474,34887966
2017:Q3,age40to54,27146937,9160577,7676573,1484004,17986361,2157443,200112,387909,387909,0,190340,176859,13481,5149515,440678,690377,2536457,3033897,2931391,268243,5353508,5344181,3949667,1262206,44183,88126,9327,21793429,33458248
2017:Q3,ageunder40,8263099,4150518,3185979,964540,4112581,903978,48427,150657,150657,0,29086,28837,249,725652,157531,108291,609906,497250,716341,165462,3797302,3793788,2259380,1467663,52258,14486,3514,4465797,36419281
2017:Q4,age70plus,26416584,6939619,5941452,998167,19476965,2903567,547440,1058243,1058243,0,298878,251538,47341,7438108,390135,76467,692769,3301216,2412407,357735,1356305,1349289,868893,277658,17179,185559,7016,25060280,22268999
2017:Q4,age55to69,49481560,11519694,9721523,1798170,37961866,3749850,753065,1304449,1304449,0,487362,461673,25688,11544853,675230,1410595,3604307,9248894,4778182,405080,3897854,3884456,2717179,775093,114912,277272,13398,45583706,34922504
2017:Q4,age40to54,27863291,9317407,7813488,1503919,18545884,2191158,213966,383656,383656,0,192957,178827,14130,5420023,452184,695833,2631952,3047928,3045738,270489,5369182,5359707,3949356,1275205,43244,91902,9475,22494109,33263849
2017:Q4,ageunder40,8509905,4236587,3269208,967379,4273318,919737,51551,149518,149518,0,24004,23703,301,799513,161027,111673,636202,516087,735759,168246,3890598,3887008,2316917,1502796,50268,17027,3590,4619307,36651813
2018:Q1,age70plus,26694197,7089922,6069246,1020677,19604275,2998144,541919,1095741,1095741,0,303335,256933,46402,7373019,392171,82151,707208,3350666,2397690,362230,1379781,1371862,891898,279510,17839,182615,7919,25314416,22420327
2018:Q1,age55to69,49703476,11734075,9925789,1808287,37969401,3837551,731571,1334604,1334604,0,467801,443278,24523,11501853,670396,1397076,3565016,9265544,4790736,407254,3883436,3869375,2694183,763355,120559,291279,14061,45820040,34946834
2018:Q1,age40to54,28270330,9501352,7980752,1520601,18768978,2265701,211419,384304,384304,0,198236,183402,14833,5467412,462242,686817,2612305,3057859,3149736,272948,5351421,5341190,3940739,1261597,43338,95517,10231,22918909,33068444
2018:Q1,ageunder40,8704722,4370846,3391530,979316,4333876,963042,50646,148115,148115,0,21835,21484,351,784777,164429,112790,635351,534407,747193,171292,3948846,3945144,2361869,1515414,49049,18812,3702,4755876,36893677
2018:Q2,age70plus,27073461,7189054,6149420,1039634,19884407,3005176,556133,1157038,1157038,0,311939,266655,45284,7466804,396651,89152,735478,3403318,2398000,364717,1403682,1395896,916582,288043,18954,172318,7786,25669779,22572734
2018:Q2,age55to69,50096952,11843113,10026013,1817100,38253839,3796915,743296,1403610,1403610,0,450161,426974,23187,11666840,668463,1399608,3602888,9287572,4827024,407462,3888783,3874943,2683248,771636,130205,289853,13841,46208169,34962893
2018:Q2,age40to54,28692107,9622931,8085847,1537083,19069177,2244537,219351,391953,391953,0,203966,188355,15611,5591583,473725,684740,2650988,3070653,3263328,274355,5364238,5353882,3946354,1260638,47916,98974,10356,23327869,32875683
2018:Q2,ageunder40,8874188,4486516,3499434,987082,4387672,943666,52338,145657,145657,0,20237,19836,401,800666,168118,115043,648659,553659,766025,173605,4032851,4029069,2420667,1537856,50980,19565,3782,4841337,37139135
2018:Q3,age70plus,27698849,7282932,6228233,1054699,20415917,2996869,558827,1246017,1246017,0,323414,279276,44139,7804790,401997,96274,775862,3459668,2382240,369958,1431416,1423359,940510,298500,19388,164962,8057,26267433,22726387
2018:Q3,age55to69,50860556,11951390,10130460,1820930,38909166,3733861,735113,1519456,1519456,0,433908,412119,21789,12145772,667438,1402409,3705983,9316681,4838468,410077,3906997,3893040,2677884,786546,133597,295013,13957,46953559,34972613
2018:Q3,age40to54,29241322,9726440,8175532,1550909,19514882,2207730,221211,406824,406824,0,210046,193549,16497,5828592,485665,682988,2738590,3087106,3368991,277139,5387976,5377255,3955756,1273565,45403,102530,10721,23853346,32689219
2018:Q3,ageunder40,9056010,4574446,3583267,991179,4481564,913157,52502,140527,140527,0,19020,18561,458,864157,171920,117342,674108,573899,777976,176958,4133387,4129511,2484870,1575954,47896,20791,3875,4922623,37382448
2018:Q4,age70plus,26644917,7332952,6262383,1070569,19311965,3063878,610955,1337069,1337069,0,318531,275522,43009,6548361,394699,97391,734763,3502676,2326348,377294,1450148,1442669,962612,310720,20774,148563,7479,25194769,22881456
2018:Q4,age55to69,49072410,12034673,10199003,1835670,37037737,3777135,809887,1639124,1639124,0,411589,391236,20353,10571859,650643,1327005,3342925,9304716,4788382,414473,3910939,3897572,2664539,804944,145709,282380,13367,45161472,34977928
2018:Q4,age40to54,28765040,9841539,8268825,1572714,18923501,2250550,249509,420440,420440,0,213587,196067,17520,5343183,489959,649247,2484065,3088703,3453303,280956,5407566,5396976,3955178,1283086,52497,106215,10590,23357474,32512701
2018:Q4,ageunder40,8856382,4648648,3655996,992652,4207734,935425,59313,132890,132890,0,15930,15405,525,617877,174571,114211,614177,590572,771695,181072,4223689,4219747,2539289,1608291,51345,20822,3942,4632692,37617878
2019:Q1,age70plus,28393720,7530600,6424285,1106315,20863120,3145041,650280,1422039,1422039,0,328143,285935,42208,7711653,404193,108785,808462,3573092,2333136,378294,1461638,1453634,982605,312502,20494,138032,8004,26932082,23038105
2019:Q1,age55to69,51455634,12221753,10384162,1837592,39233881,3838791,862815,1747581,1747581,0,395347,376240,19107,12108803,654523,1382345,3626259,9367949,4836378,413090,3872530,3858842,2640957,793208,142246,282431,13688,47583104,34980774
2019:Q1,age40to54,29955680,9909259,8326122,1583137,20046421,2307601,271303,430618,430618,0,219338,200589,18749,5958841,504458,669749,2706385,3120704,3575702,281722,5376287,5365185,3942684,1269454,43028,110019,11103,24579393,32349782
2019:Q1,ageunder40,9340025,4765731,3744842,1020888,4574295,967030,64507,123627,123627,0,14565,13946,619,841332,178717,120132,672774,614271,794612,182728,4269317,4265274,2580691,1619306,43541,21736,4043,5070708,37839688
2019:Q2,age70plus,29023357,7650287,6525070,1125217,21373070,3136844,641930,1525568,1525568,0,346480,305184,41296,7957201,407657,118038,848556,3619989,2389441,381365,1482849,1475208,998872,322121,21300,132915,7641,27540507,23196504
2019:Q2,age55to69,52234452,12320129,10482715,1837414,39914323,3774493,834023,1890939,1890939,0,382530,364826,17704,12462502,650885,1408685,3715483,9420675,4960576,413530,3905608,3892330,2641476,808657,148702,293495,13279,48328844,34983083
2019:Q2,age40to54,30521541,10003546,8408201,1595344,20517995,2273014,267306,443984,443984,0,226636,206450,20186,6158727,515440,678535,2787086,3155213,3728453,283600,5389703,5378595,3946258,1274631,43971,113735,11108,25131837,32204112
2019:Q2,ageunder40,9545958,4872295,3843674,1028621,4673663,934740,63056,109364,109364,0,14226,13500,726,886768,182243,124010,695638,637630,840914,185074,4361343,4357228,2644358,1646699,42764,23407,4115,5184616,38042139
2019:Q3,age70plus,29163987,7675395,6542266,1133130,21488591,3158770,715504,1560361,1560361,0,371572,331290,40282,7848465,411442,126248,874175,3665161,2373729,383164,1505861,1497934,1019187,331808,21395,125543,7927,27658126,23356819
2019:Q3,age55to69,52332907,12346702,10493747,1852955,39986205,3752369,944571,1902201,1902201,0,372073,355939,16134,12370660,647588,1420590,3720759,9467382,4975185,412827,3924812,3911413,2639783,822347,148765,300519,13398,48408095,34986790
2019:Q3,age40to54,30985896,10189917,8569225,1620692,20795979,2270786,308298,439014,439014,0,235269,213375,21895,6208800,526788,681747,2808039,3188993,3843236,285008,5413282,5401795,3957054,1287761,39393,117587,11487,25572614,32079344
2019:Q3,ageunder40,9650008,4956512,3938565,1017946,4693497,923000,73114,104777,104777,0,14656,13804,852,862178,185686,126808,702561,660210,853692,186815,4455443,4451238,2705953,1682232,38247,24806,4205,5194565,38219493
2019:Q4,age70plus,30483124,7805765,6654980,1150784,22677360,3273622,760233,1524081,1524081,0,360400,322751,37649,8747848,419776,124923,898365,3722878,2448731,396502,1516279,1508341,1021355,337754,23072,126161,7938,28966845,23519205
2019:Q4,age55to69,53710832,12516587,10646008,1870579,41194245,3882185,1000379,1814708,1814708,0,384423,367024,17399,13145618,659710,1429066,3968448,9488592,5000521,420594,3960903,3947406,2646509,848052,145662,307182,13497,49749929,34993750
2019:Q4,age40to54,31291662,10225037,8602044,1622993,21066624,2361998,320505,422665,422665,0,219125,198450,20675,6299858,521410,704781,2912208,3260099,3756176,287799,5456787,5445512,3974471,1309692,45819,115530,11275,25834874,31978931
2019:Q4,ageunder40,10120487,5011512,3984525,1026986,5108976,1005439,76739,127657,127657,0,17265,14400,2865,1067335,185351,131543,743362,691106,871589,191591,4515708,4511523,2748986,1696693,39645,26199,4185,5604779,38366375
2020:Q1,age70plus,28880884,8019095,6852450,1166645,20861789,3394024,900177,1499527,1495894,3633,435001,399590,35411,6599511,423096,113906,788286,3743952,2564316,399993,1517888,1508826,1022835,329569,26097,130325,9062,27362996,23683763
2020:Q1,age55to69,50691951,12755668,10873050,1882618,37936283,4018434,1219679,1751632,1746713,4919,427644,409068,18576,10142580,665786,1318726,3479041,9408124,5084954,419683,3965993,3951512,2644518,834403,152271,320320,14481,46725958,35005501
2020:Q1,age40to54,29872281,10347140,8724219,1622921,19525141,2459291,384601,410264,409034,1230,217229,197618,19611,5096687,513470,679958,2489644,3294825,3693035,286137,5475084,5463403,3986034,1302132,61789,113448,11680,24397197,31905537
2020:Q1,ageunder40,9928254,5118467,4084122,1034345,4809787,1091336,93963,146397,146211,185,28952,24309,4643,679625,184341,127680,645707,712032,907286,192469,4540660,4536466,2779710,1681722,47030,28003,4194,5387594,38478868
