date,FU666000105.Q,FU665013005.Q,FU664090005.Q,FU663020003.Q,FU662051003.Q,FU664022005.Q,FU663069105.Q,FU663061105.Q,FU663061705.Q,FU663062005.Q,FU663063005.Q,FU663069005.Q,FU663092305.Q,FU663064105.Q,FU663092103.Q,FU663090005.Q,FU663070605.Q,FU663094705.Q,FU663093005.Q,FU664194005.Q,FU664190005.Q,FU662151003.Q,FU663163003.Q,FU664123005.Q,FU663168005.Q,FU663167005.Q,FU663192305.Q,FU663170003.Q,FU663178003.Q,FU663190005.Q,FU663170605.Q,FU663194705.Q,FU663193005.Q,FU663181105.Q,FU663164105.Q,FU663192103.Q,FU662090003.Q,FU663194605.Q,FU663194505.Q,FU667005005.Q,FU664160000.Q,FU664166903.Q,FU664161103.Q,FU664161703.Q,FU664166203.Q,FU664166303.Q,FU664164103.Q,FU664169305.Q
2018:Q1,11307,8197,40551,5654,4714,3294,6089,-11071,10281,-371,-1634,5122,0,518,0,21249,50475,1388,-30614,59599,35967,-1607,-10074,4174,2531,1643,-1551,-1670,296,46399,51043,-13299,8655,23632,-2953,-3399,5497,24487,0,22158,52151,23,21432,0,17,5809,12619,12251
2018:Q2,14239,8368,49895,-9271,22388,34179,-2125,42540,-5962,-2647,2373,-11377,0,4946,0,9030,3680,-17610,22960,45015,58573,64065,-8242,-4746,2642,-7388,-1230,-4861,528,13059,1036,-26652,38675,-13558,-590,67,2332,-15367,0,992,-4146,-2,-380,0,-1,528,-3833,-458
2018:Q3,12373,8493,49959,-2839,28686,-7904,3519,-24090,17043,-786,-3590,3931,0,17961,0,10124,-3802,-1539,15465,56857,44894,30724,8546,-3741,-9396,5655,-544,-4138,577,13470,-10689,17604,6555,11963,-382,1838,2206,8301,0,10778,7530,6,6918,0,5,1181,-3370,2790
2018:Q4,8691,8588,88305,13740,150399,116247,-5344,113705,12053,-1492,-2675,-10907,0,-38963,0,-142211,-105391,-32268,-4552,97485,88464,212700,8105,6424,8378,-1954,-1475,-17112,35,-120213,-64467,-34865,-20881,9021,1663,-12042,-498,19898,0,9283,-40937,-25,-22723,0,-18,-4771,1528,-14928
2019:Q1,537,9309,41085,-17452,3326,-6232,2462,-6286,1704,-4738,626,-29944,0,-9291,0,100678,66430,19839,14409,39162,42487,-9091,-2116,-10890,-2526,-8364,1836,-1876,661,63963,30095,40126,-6258,-3325,2160,19911,175,-25571,0,-10696,-1362,6,2203,0,2,-40,-8069,4536
2019:Q2,-1657,9532,135007,10110,44692,9659,-1945,20947,-12043,1651,1049,14157,0,11920,0,44469,10645,17648,16176,168820,127321,92111,23964,9181,1587,7594,1247,113,723,-18,-5080,5043,19,41499,16166,13122,-9,12220,0,22625,-7714,1,-3615,0,-2,-1156,-3119,177
2019:Q3,669,9698,101901,110,103288,-16395,1801,-42492,20243,1833,2220,15215,0,7112,0,-7429,-7807,8271,-7893,126541,95408,92284,-22519,33222,2371,30851,1339,460,-272,-9106,-3419,-16265,10578,31133,652,14772,2198,13511,0,15612,-3568,0,-3390,0,0,-654,-508,984
2019:Q4,-1582,9759,-115451,6223,-70556,-25108,-5229,-10995,2952,-3906,-7930,9740,0,-23839,0,-11911,-23263,2907,8445,-118944,-120256,-118727,-9348,-8126,-3698,-4428,1359,293,-1643,15936,-959,-266,17161,1312,3119,16995,2881,-21683,0,-14834,-4400,0,2637,0,0,13,-7319,269
2020:Q1,9664,11275,266369,36752,87028,62285,12143,-5478,51351,-2517,6786,137822,0,-7543,0,-49975,-63374,-10099,23498,309512,253867,60940,82923,207906,62571,145335,-2488,4358,1331,-101103,-6314,48587,-143376,55645,7882,-34966,1334,81395,0,41532,56904,23,7342,0,17,6554,30795,12173
2020:Q2,11227,10772,-193804,-23018,-200797,6398,-7721,65985,-33579,-5292,-12995,-75884,0,12913,0,86584,83257,11139,-7812,-223728,-199481,-135513,-77181,-80311,-60164,-20147,2018,-2328,2124,91710,25691,-33100,99119,-24247,-5430,28288,3644,-50749,0,-29470,16558,20,17587,0,10,399,-11675,10217
2020:Q3,12369,11075,33602,-5031,-3141,-56392,-1997,-75243,21102,1673,-1927,67254,0,21564,0,9348,-6586,6425,9509,35115,35025,32808,-14288,-38082,-5702,-32380,769,-1078,-306,55202,24652,4161,26389,90,186,12210,-1368,-10938,0,2806,22727,15,13947,0,9,2872,-1930,7814
2020:Q4,11417,11453,188528,4491,43065,-13841,-2837,-11119,14793,-3812,-10866,103999,0,-22728,0,73542,36917,12859,23766,198696,177010,61015,18448,41418,13506,27912,502,1813,-125,53939,5523,30036,18380,21686,12966,18889,3249,-13418,0,10132,29168,21,20998,0,11,3376,-6216,10978
2021:Q1,6431,11840,39491,-1578,-84086,-101154,928,-69539,-38551,2094,3914,115206,0,660,0,110443,145230,7316,-42103,38961,27620,-200594,12457,27090,7158,19932,265,1141,789,186472,161035,-12386,37823,11341,1008,2815,3445,4073,0,-5939,146194,67,67657,0,46,16723,26497,35204
2021:Q2,6209,12202,61936,-4244,-104612,12290,2477,24923,-22237,1775,5352,41870,0,-12552,0,129184,83216,5286,40682,64304,54297,-23101,8169,33146,12581,20565,79,-3770,671,39103,10944,40035,-11876,10007,186,16600,4196,-10975,0,-3625,-45330,-13,-14358,0,-10,-4321,-19700,-6928
2021:Q3,6678,12348,99879,4539,77822,-3851,2326,-14332,2333,1487,4335,-2684,0,-29852,0,53905,88070,24159,-58324,107546,94201,4174,10126,63368,13353,50015,720,1651,1095,13067,45028,9642,-41603,13345,-534,13135,1648,-904,0,1996,9215,3,4167,0,5,1339,2177,1524
2021:Q4,6560,12653,623,3528,44143,56741,2630,58357,-42404,577,37581,21365,0,-61610,0,-63544,-125905,2742,59619,-21097,-2397,15659,3075,21481,5949,15532,271,4873,-2060,-45696,-82758,16819,20243,-18700,-5444,14689,6481,-34426,0,-27813,-88640,-279,-39576,3305,15,-4435,-43473,-4197
2022:Q1,14168,15285,166804,5968,69021,18081,5918,40314,-27671,-768,288,15434,0,-23932,0,82232,154351,33352,-105471,178387,185295,-46809,43123,129651,-2984,132635,-89,-507,-372,60298,71832,43515,-55049,-6908,-7173,-3924,-11170,15359,0,10465,101430,283,37693,1089,18,13158,40363,8826
2022:Q2,13048,15826,-183387,3409,21086,29547,-6603,-1339,33502,-421,4408,-34240,0,-54621,0,-148568,-73264,29490,-104794,-130843,-181169,10081,-11592,-47156,8891,-56047,-487,-2668,545,-129892,-67848,-46769,-15275,50326,32,-17383,-1043,68720,0,49766,18192,178,16034,238,-25,-572,35957,-33618
2022:Q3,10130,16311,-33258,3148,-14970,80060,7774,20592,34183,5127,12384,-14417,0,40109,0,-127188,-87275,35962,-75875,5878,-37495,79804,-25649,-61801,537,-62338,337,324,-229,-30281,-17766,-23882,11367,43373,900,-9916,3609,48780,0,32955,34362,-123,42469,353,-35,-1531,-16719,9948
2022:Q4,10930,16599,-38998,-4358,131006,7023,-4400,-11121,36600,-3214,-10842,-145348,0,-3294,0,-24027,-39959,7535,8397,-53606,-48771,12665,12505,-64090,2672,-66762,601,442,-2839,-8055,-18975,-23819,34739,-4835,-677,19409,12261,-35828,0,-20276,-101895,-258,-23822,-805,-15,-7604,-31523,-37868
2023:Q1,18109,16315,447395,-16138,199106,158256,9280,105805,38460,-1290,6001,-17806,0,25225,0,98752,72982,693,25077,420755,435265,392440,-6789,-36084,-3705,-32379,-278,-919,505,86390,45889,15996,24505,-14510,2764,3467,8039,-28780,0,-24846,78342,74,25082,-1480,-8,3508,28208,22958
2023:Q2,15757,16540,12187,4065,-22741,13208,695,-20196,19636,4515,8558,-5211,0,25692,0,-2826,-5630,8300,-5496,9899,9690,35887,-18117,-14541,-14052,-489,447,3690,640,1684,-2041,-3595,7320,209,5429,13513,2283,-21016,0,-3072,6331,22,-4164,868,147,2833,-3650,10275
2023:Q3,16393,16686,-71057,-6633,-33719,50005,-4252,22715,18361,328,12853,-3029,0,-19244,0,-58437,-33797,9488,-34128,-45623,-73659,12849,9839,-51312,9650,-60962,-562,-1359,256,-43370,-23364,60742,-80748,28036,4254,-5547,889,28440,0,25141,20999,-59,15064,-645,-100,2004,4602,133
2023:Q4,19814,16975,157255,-1804,21599,1079,-5086,-363,25004,-2605,-15871,16023,0,21552,0,98806,30411,-429,68824,136415,156993,42733,15214,25436,7114,18322,74,-2984,-1295,77815,39597,1463,36755,-20578,-17,22890,2857,-46308,0,-18002,-9629,-57,-19566,172,5,-93,-18777,28687
2024:Q1,19986,17290,281048,-1536,34595,94693,5259,66265,10297,2046,10826,37058,0,-10521,0,126759,114695,28251,-16187,250541,273898,170733,14772,3178,-520,3698,557,2810,1015,80833,49832,32253,-1252,-23357,-5775,15323,4711,-37616,0,-27811,23025,52,39580,-737,16,8951,4331,-29168
2024:Q2,20236,17651,28364,-7216,48473,23458,-1614,-30846,49741,2647,3530,2702,0,11156,0,-50209,-43689,10553,-17073,10534,24786,98722,8114,-24538,2118,-26656,813,-2262,516,-56579,-45132,-12600,1153,-14252,-7974,4928,-513,-10693,0,-15245,29312,-23,3010,34,72,3209,2249,20761
2024:Q3,20513,18046,367669,6077,122964,27240,14457,17050,14266,-2259,-16274,13199,0,17402,0,180787,96606,29923,54258,371701,355566,128261,68093,81649,3455,78194,349,2747,806,73661,32410,43037,-1786,16135,13309,17035,3850,-18059,0,6500,-24180,-41,-21325,1228,-4,13414,-20954,3502
2024:Q4,20744,18107,-249632,1773,-141851,31365,-5722,77761,-39914,-372,-388,48800,0,-16849,0,-172870,-186966,34,14062,-204815,-260673,-171752,113,-31015,5565,-36580,342,1304,-956,-58709,-101655,-18724,61670,55858,-3773,11368,8723,39540,0,47453,-61467,104,-25152,-1369,-73,-6744,-42061,13828
2025:Q1,20854,18614,489783,383,240025,126686,811,22149,98472,2035,3219,10583,0,12869,0,99237,95783,17436,-13982,468452,472615,360827,30925,88193,6623,81570,-703,3506,91,-10224,23872,55061,-89157,-4163,226,-5066,11549,-10872,0,-19090,55294,-100,-19043,2344,80,15248,64854,-8089
