date,FA216010105.Q,FA216210001.Q,FA216240001.Q,FA216231001.Q,FA216601001.Q,FA216150105.Q,FA216403105.Q,FA216402101.Q,FA216900005.Q,FA216901001.Q,FA216404001.Q,FA216403001.Q,FA216130001.Q,FA216402001.Q,FA216006005.Q,FA216300001.Q,FA215440005.Q,FA216000105.Q,FA215090005.Q,FA215019001.Q,FA215420003.Q,FA215000005.Q,FA214090005.Q,FA213020005.Q,FA213030000.Q,FA213034003.Q,FA212051003.Q,FA214022005.Q,FA213069103.Q,FA213061103.Q,FA213061703.Q,FA213062003.Q,FA213063003.Q,FA214023005.Q,FA213065005.Q,FA213069200.Q,FA213064103.Q,FA213064203.Q,FA213070003.Q,FA213078005.Q,FA213093003.Q,FA214190005.Q,FA213162005.Q,FA213162400.Q,FA213162200.Q,FA213169203.Q,FA213170003.Q,FA223073045.Q,FA217005005.Q
2012:Q1,2029981,330072,1016945,49174,17395,78808,546801,-9214,2311510,1510321,523897,0,276841,451,-281529,228899,-72243,19613,4255,337613,11063,-344421,-139096,-13952,16595,-5544,-13644,-65148,13728,4496,-67592,88,-15868,2758,244,2514,-59192,-22916,8856,7823,5268,205325,-8917,1851,-10769,14932,38356,160954,15358
2012:Q2,2047215,337033,1019504,49523,17171,78848,553102,-7966,2330650,1504837,544371,0,280986,456,-283435,231364,-72808,20737,33212,337009,10943,-314740,-77935,-1578,12846,-4144,-5860,-139140,-38228,-22644,-72640,736,-6364,30589,-416,31005,10628,5192,-2580,7027,9084,236805,83502,12213,71289,528,38180,114595,-12475
2012:Q3,2049416,346232,1016593,52058,17093,78722,545748,-7030,2338908,1513228,542016,0,283204,460,-289492,233243,-71045,14796,149811,332095,10872,-193156,297885,-14104,36331,-1012,24088,193020,-32008,131564,62488,4100,26876,12773,288,12485,-3856,1148,16252,6813,26432,491040,9709,8981,728,-140,38088,443383,-135015
2012:Q4,2086423,359179,1030760,51905,17145,78922,554844,-6332,2371136,1534489,552723,0,283460,464,-284713,234415,-81336,31038,149974,328250,10849,-189125,-146417,-6450,10088,1860,-17720,-121808,-28796,4668,-86484,92,-11288,-4544,-660,-3884,-10612,-6860,-288,7797,2120,42708,-35862,-6913,-28949,-64076,38228,104418,-118936
2013:Q1,2122768,377310,1053084,52612,17289,78786,549637,-5950,2383246,1557343,548360,0,277074,469,-260478,235953,-72888,48363,150344,326031,10567,-186254,299522,6284,16189,-3512,21480,278248,99568,40048,79272,5452,53908,-25871,-6064,-19807,-25468,-1364,3804,3588,26144,485777,7315,-5263,12578,1596,38568,438298,-101981
2013:Q2,2157948,387456,1054928,54330,17498,78730,571127,-6121,2403402,1568390,562787,0,271752,473,-245454,237794,-69339,61679,177700,330192,10376,-162868,-16617,-4835,31805,-964,-17432,8468,-37504,48956,-31664,3208,25472,-22110,-6148,-15962,-21544,-4240,9736,2810,1688,146250,-68663,-19751,-48911,136,38700,176077,-116021
2013:Q3,2143926,368039,1063832,53278,17769,79213,567684,-5889,2422737,1581915,572774,0,267570,478,-278811,239751,-73339,34279,-77663,333636,10277,-421576,-65790,18571,19229,1564,-2260,404,-71412,87272,-28304,3192,9656,-104341,-6480,-97861,-23672,-9924,20688,2719,11232,355787,-62749,-7671,-55079,612,39004,378920,111942
2013:Q4,2148873,365934,1069540,54424,18085,79794,566502,-5406,2428175,1589620,573608,0,264465,482,-279302,242220,-70962,33880,-11678,333643,10268,-355589,179325,7444,14572,-332,15132,183336,-78696,166080,54480,5044,36428,-40891,-6560,-34331,-26544,-3624,3528,3307,23396,534913,-69003,-11903,-57100,176412,39128,388376,45558
2014:Q1,2188811,376683,1079280,55194,18438,80497,583390,-4671,2445591,1597296,585129,0,262679,487,-256780,244358,-70319,57897,-7519,328829,10261,-346609,23509,-253,29441,-4168,4464,11684,38256,-1388,-29100,524,3392,-51301,-2108,-49193,-2352,-64,12344,7290,16424,370117,-51036,-7177,-43858,44296,39128,337729,65416
2014:Q2,2251206,370496,1099377,55308,18710,81313,630017,-4015,2474925,1604911,607755,0,261767,492,-223719,246210,-72122,94613,90958,338470,10379,-257891,-134833,8052,8492,-3532,-11200,-136264,21804,-55096,-81760,-992,-20220,10370,-2092,12462,-25676,-10496,13876,6592,4952,123058,-17754,-5033,-12721,-41956,39680,143088,3655
2014:Q3,2282837,386486,1108216,57091,18880,81473,634298,-3607,2514447,1618004,634124,0,261822,497,-231610,248216,-73803,90409,263634,343097,10622,-90085,-214589,14283,18427,-792,-26400,-213268,7508,-83296,-112800,-4192,-20488,-3166,-2224,-942,-16620,-5800,19104,6907,-7264,-124504,-61719,-12965,-48754,-174788,40116,71887,-173225
2014:Q4,2296083,394147,1117227,57806,18955,81803,629256,-3111,2534190,1627747,643157,0,262785,501,-238107,249441,-66462,77796,267077,347785,10990,-91698,271616,45054,-9969,1688,25120,141428,-29428,59160,56180,5988,49528,19053,-2180,21233,824,9796,-1212,7249,32584,363314,32041,-393,32433,504,40288,290481,-189281
2015:Q1,2316927,396426,1117887,57333,18998,80785,647870,-2372,2542322,1625066,652184,0,264566,506,-225395,250198,-68779,93582,268610,346611,11440,-89441,223131,-34828,44967,-2432,19776,156580,19996,58260,39956,5500,32868,1669,-4416,6085,9940,5044,-12788,5747,29456,312572,69594,-2048,71642,492,39912,202574,-175028
2015:Q2,2353096,416216,1125779,57627,19101,80426,655979,-2032,2585308,1650594,667272,0,266931,511,-232212,252095,-68272,88155,206134,361086,11791,-166743,-83440,24480,2238,-1040,-17944,-14648,63120,-35892,-62212,1116,19220,-75891,-5204,-70687,-11096,-5084,11792,5149,-1396,83303,17043,-642,17684,468,41260,24532,-117979
2015:Q3,2356092,407415,1138042,55551,19289,80453,657095,-1753,2605435,1664818,670178,0,269923,516,-249343,253703,-72177,76537,49475,366338,12043,-328906,-223666,-7190,4953,476,-17432,-175340,54468,-117324,-99376,-1568,-11540,-70527,-5412,-65115,19592,9136,9104,5318,-1756,105240,23441,-19945,43387,-248,41920,40127,27062
2015:Q4,2454734,413181,1144650,53736,19548,80966,744149,-1496,2614025,1668487,671487,0,273530,521,-159291,254562,-69864,165135,170874,359571,12195,-200892,224342,-17017,4462,2232,20260,227224,11564,76548,73324,5220,60568,-40884,-5240,-35644,-7100,4404,-5784,5425,31120,425234,-39682,-1121,-38561,-164,41720,423360,-5739
2016:Q1,2380343,398523,1153026,53275,19822,81550,675594,-1447,2625218,1667377,679936,0,277379,526,-244875,255142,-71622,81889,148094,373115,12463,-237484,80187,7175,20534,5900,2740,-21628,102080,-65272,-44316,2040,-16160,36957,5288,31669,1212,2168,-972,10009,16092,317671,42696,-1029,43724,-572,42136,233411,-66205
2016:Q2,2396033,407271,1160886,52402,19976,81770,675896,-2168,2657425,1687274,688496,0,281124,531,-261392,258254,-72441,69303,185436,372309,12740,-199613,142242,3853,17283,3916,6008,-26300,43052,-47504,-22064,860,-644,86534,5168,81366,-3520,-28,25588,9544,19364,341856,77655,2261,75394,-1232,42800,222633,-116133
2016:Q3,2446061,418734,1183558,52873,20047,82509,691522,-3182,2683590,1701195,697239,0,284620,536,-237529,259753,-73769,95993,316078,372677,13026,-69625,310868,15607,-20713,5096,21356,158528,-33112,73780,62648,7652,47560,54416,5160,49256,124,2200,28132,11565,34556,380493,33142,-8495,41637,-16,43184,304183,-220085
2016:Q4,2478605,418695,1189955,54179,19995,83449,716908,-4576,2703443,1708386,706565,0,287951,541,-224838,262184,-72124,109470,260699,380378,13320,-132999,115259,-2915,15631,6692,-8220,110192,-9608,77576,-2204,5964,38464,-18659,5116,-23775,-21244,-1476,17248,11654,6356,248258,-17101,-3725,-13376,2828,43688,218843,-151229
2017:Q1,2478443,424262,1209368,55141,19833,84769,691678,-6608,2717205,1720530,705057,0,291071,547,-238762,265130,-72329,98697,254832,383476,13610,-142254,130866,2596,-9975,-2652,10944,138560,49024,47720,9288,4248,28280,-5273,6664,-11937,-14036,-5040,-14752,5010,25484,273120,-67603,-120,-67483,188,44096,296439,-156135
2017:Q2,2458255,412179,1221766,53840,19751,86258,672090,-7629,2717084,1721958,702281,0,292293,552,-258829,267906,-74594,83671,198614,388631,14013,-204030,-11937,1014,10583,-1508,4332,-3456,1772,11076,-24256,1808,6144,-43858,6828,-50686,-7136,-3280,7444,4716,19212,192093,-14692,72,-14764,540,44144,162101,-114943
2017:Q3,2520248,431851,1240181,54206,19797,87996,694056,-7839,2749245,1739189,717956,0,291543,557,-228997,271390,-71686,114079,326384,395115,14531,-83262,111017,-14959,21254,2996,4444,94344,54356,29528,-10752,2892,18320,-20804,6712,-27516,-14116,-5100,18692,4652,19616,194280,-12493,14322,-26815,160,44688,161925,-212305
2017:Q4,2597167,474629,1258834,54548,19986,89491,706934,-7255,2769943,1767174,713318,0,288888,563,-172776,274432,-71011,172667,435572,408273,15164,12135,357749,1494,34651,2388,22040,217788,-1508,102060,56268,7500,53468,27568,6756,20812,-8924,3356,13564,4721,39104,345614,95856,4914,90942,984,45936,202838,-262905
2018:Q1,2628374,474285,1273222,54867,20194,90979,721087,-6260,2794338,1788950,720746,0,284074,568,-165964,278571,-70502,183109,404005,408733,15851,-20579,-125361,-102,-3270,-4996,-25944,-53552,76980,-45092,-87268,-144,1972,-23736,5392,-29128,-13876,-7968,5196,16152,-13264,-104782,-84303,4629,-88932,904,46400,-67783,-220896
2018:Q2,2619253,450890,1285258,60415,20353,92880,716099,-6642,2828336,1812007,732866,0,282889,574,-209083,283666,-71332,145915,381685,423981,16397,-58693,296017,-10638,1198,-2508,16724,206968,14944,81808,37296,6292,66628,-3795,5488,-9283,-1856,6236,33580,15924,34184,354709,6931,2028,4903,860,47472,299446,-235770
2018:Q3,2651356,460449,1300160,61598,20550,94187,722463,-8051,2863374,1840031,737314,0,285449,580,-212018,287119,-79003,154104,239124,427145,16758,-204779,333909,-15020,20947,-2032,20540,228428,7824,115508,43336,9064,52696,-10237,5548,-15785,-14340,2816,42720,20527,39560,538689,10340,6184,4156,1184,48264,478901,-85020
2018:Q4,2673672,453824,1315918,63634,20619,94914,735451,-10688,2886070,1860269,733557,0,291659,585,-212398,291254,-71647,150503,201341,415226,16934,-230819,-83687,-4783,12765,1176,-8400,-168844,-28344,-70592,-80216,204,10104,-45296,5508,-50804,65548,27332,9908,20731,6176,147132,-85092,-1348,-83744,1464,48516,182244,-50838
2019:Q1,2716818,473515,1333497,71816,20825,96365,735218,-14418,2916520,1869796,744338,0,301795,591,-199702,293900,-72745,166943,247727,429954,16505,-198732,45324,-3832,28065,3528,11348,52888,68460,14816,-18476,2472,-14384,-8566,5200,-13766,-54584,-20344,1564,5381,29876,244056,-66214,5721,-71935,992,49464,259814,-80784
2019:Q2,2818873,531032,1351022,76825,20751,96562,758387,-15706,2976828,1906341,762279,0,307611,597,-157955,298147,-72636,212828,266287,446866,16332,-196911,59409,2830,26133,5948,11992,572,29828,-4180,-24228,3444,-4292,-34928,5208,-40136,-7412,-988,18588,5342,31332,256320,-55869,7814,-63683,1056,51316,259817,-53459
2019:Q3,2804835,495550,1376769,74075,20600,96512,755457,-14128,3022679,1940810,772242,0,309025,602,-217844,300908,-76037,159101,53608,447143,16248,-409783,-73030,10318,13518,9268,-6968,-165268,-13452,-70600,-39236,-3276,-38704,47527,13284,34243,-8556,-3512,22580,16727,-8664,336753,25035,1130,23906,1040,51936,258742,105493
2019:Q4,2813332,490060,1373575,70285,20452,96751,771984,-9775,3061028,1982309,772073,0,306038,608,-247696,302855,-77934,133093,64907,442764,16252,-394109,15278,15320,11380,8292,-7696,-37944,-14976,49628,-52968,-1668,-17960,79323,13444,65879,-47560,-18996,5744,16987,-9572,409387,96844,12487,84356,1100,52696,258747,68186
2020:Q1,2824067,492502,1373078,64460,20268,95844,783209,-5294,3085828,2025773,760844,0,298597,614,-261761,305068,-81461,124768,21971,457960,16344,-452333,-107128,15588,54636,28792,-19296,-282396,37932,-201636,-141372,-2472,25152,71602,41588,30014,88440,37500,-37336,12941,-77600,345205,32473,-5956,38429,436,53596,258700,102797
2020:Q2,3486368,485213,1288723,66420,19291,95448,1537884,-6611,3112070,2006999,811341,0,293110,620,374298,305870,-85606,765774,680668,451249,16359,213060,638058,112568,18230,18264,50976,419964,-71268,701552,-78900,9528,-140948,83138,43412,39726,-61924,-19360,-42980,13007,46176,424999,113253,8759,104494,652,52388,258706,85106
2020:Q3,2971936,511598,1390165,81493,19883,94140,887115,-12458,3167265,2026548,850300,0,289790,627,-195329,310315,-85811,200797,351541,448519,16297,-113275,379180,56174,12272,1372,6012,142708,-43120,231740,-51672,284,5476,122068,45364,76704,-39272,-14776,46816,-3510,49316,492454,178994,4784,174211,1764,53768,257928,-150744
2020:Q4,3041985,528388,1411698,82384,20618,93985,913496,-8584,3164158,2034935,840318,0,288272,633,-122173,313546,-82290,273663,351925,454501,16156,-118732,252899,178858,-123307,6256,13984,251328,-21640,215644,51352,1040,4932,53044,47352,5692,-62724,-24428,26644,-3145,-63612,371631,57832,-690,58522,1144,54732,257923,-78262
2021:Q1,3113783,558994,1436159,83133,21255,93158,939273,-18189,3243859,2082690,869687,0,288942,2540,-130076,319552,-80170,269646,376009,451503,15939,-91433,330280,79151,41,16276,-12024,379596,159924,188044,-5500,-1196,38324,9161,-18504,27665,-100200,-73180,16432,15511,-484,421713,108174,-12320,120494,656,56332,256551,-106363
2021:Q2,4099424,586121,1524275,93733,22007,92311,1802480,-21503,3333948,2126687,913844,0,284803,8614,765476,328486,-81589,1175551,1272620,445922,15717,810981,1229086,204526,-37826,12188,90712,1089296,-17180,1197496,-33620,-14212,-43188,10260,-18188,28448,-31156,-43236,33348,15745,-114772,418105,104209,-10768,114977,4,57384,256508,-97069
2021:Q3,3580516,576430,1538344,119330,22630,91757,1250861,-18836,3384887,2184732,923785,0,275718,652,195629,337102,-90621,623352,626680,444279,15490,166911,564038,100921,-35695,11308,22172,277188,-12148,174316,48984,7800,58236,3318,-17888,21206,19192,9716,30916,90466,34536,397127,98450,-30634,129084,-252,58496,240433,-3328
2021:Q4,3552458,599061,1579262,168067,23123,91838,1105256,-14149,3402045,2215923,923471,0,261994,657,150413,347868,-80440,578721,457175,449459,15259,-7543,267919,78838,-49523,21448,18304,174536,-21024,206728,32288,2952,-46408,-119208,-17556,-101652,-32172,-4180,58776,90897,30204,275462,-26565,-922,-25643,1452,60160,240415,121546
2022:Q1,3643888,656685,1605296,170796,23366,92559,1103469,-8283,3479482,2261769,973581,0,243471,661,164406,359505,-82814,606725,625464,464355,15023,146086,372633,25189,5425,2544,-29040,283136,76228,190572,-10696,3620,23412,37812,-864,38676,4776,3644,39172,78783,-78808,226547,-77726,-21705,-56022,488,62784,241001,-18739
2022:Q2,3742120,693051,1644214,157573,23128,92738,1140748,-9332,3589087,2343565,1010514,0,234342,666,153033,372614,-539203,1064850,1032892,471971,14921,546000,908106,53326,-69507,7052,23376,649184,21064,391028,98072,13752,125268,-12886,-856,-12030,101388,39080,60812,23921,32360,362105,54590,-2664,57254,360,66192,240963,31958
2022:Q3,3666750,596619,1668151,159061,22675,93794,1139480,-13030,3621993,2354337,1032561,0,234425,670,44757,382138,-154225,581120,566126,484333,14952,66841,380801,-16234,-12383,10344,-6016,333968,1780,240568,28968,5584,57068,4073,-860,4933,19180,10532,19616,30882,-13160,313960,-13260,2936,-16196,560,66604,260056,14994
2022:Q4,3707587,607557,1676890,162190,21846,95400,1163913,-20209,3716486,2374985,1096553,0,244273,675,-8899,388672,-143314,523087,432356,495604,15117,-78365,84096,-3501,27026,19104,10072,105592,32760,95400,5164,-2792,-24940,-71655,-856,-70799,-25508,-10196,17856,31407,-16100,162461,-166264,-8447,-157817,1476,67216,260033,90731
2023:Q1,3686736,577951,1697754,158661,20758,96864,1160605,-25857,3731694,2383306,1083243,0,264465,680,-44958,395023,-89202,439267,417487,509659,15415,-107587,260960,619,4252,17204,38264,174532,-31500,119424,54464,6576,25568,-34291,-32444,-1847,-4000,2156,-10156,13121,59260,368547,40027,-2166,42194,1080,67180,260260,21780
2023:Q2,3694075,581630,1709437,162432,20549,98369,1151503,-29845,3763908,2374728,1111145,0,277350,685,-69833,397060,-97137,424364,405668,529392,15609,-139333,280268,-10446,45762,3468,11296,261880,8292,191020,29460,3800,29308,-30184,-31424,1240,-33656,-6632,27380,4600,6800,419601,91415,6818,84597,784,67148,260254,18696
2023:Q3,3682817,605515,1723956,165887,21224,97598,1100550,-31913,3775608,2422369,1069418,0,283130,691,-92791,399715,-100521,407445,399959,553157,15699,-168897,155281,7015,-28754,4164,-13636,159368,25972,154848,-29544,3896,4196,-17988,-30352,12364,6780,2780,57064,8545,-30056,324179,-5481,11369,-16851,532,68892,260236,7486
2023:Q4,3739388,612053,1744340,166874,22754,97913,1127468,-32014,3778086,2434696,1060964,0,281729,697,-38698,402793,-98318,462413,397297,584276,15684,-202663,92361,63389,-6020,2204,40660,37284,16432,9012,35512,-1068,-22604,-74669,-29464,-45205,-27836,-6484,4112,12244,47476,295024,-36617,-10290,-26327,1544,69876,260221,65116
2024:Q1,3806550,609526,1760788,170375,24970,97807,1175259,-32175,3860325,2472667,1113491,0,273464,703,-53775,406737,-99988,452950,433269,598035,15565,-180331,252249,18637,37199,2056,12652,232124,10152,200808,23140,4756,-6732,10410,5308,5102,-44036,-12104,-32356,3383,24284,432579,100021,5733,94288,1236,71128,260194,19681
2024:Q2,3806227,630018,1782344,163997,26656,97220,1138174,-32182,3899767,2495742,1136939,0,266378,708,-93540,409253,-102094,417807,460885,605120,15462,-159697,371212,-28636,4494,4084,23624,250412,-14088,173612,41968,5632,43288,68655,5328,63327,-1312,3924,22936,3864,19168,530909,198091,4724,193367,1140,71512,260166,-43078
2024:Q3,3883336,655526,1794495,162575,27523,97032,1178145,-31960,3940078,2524970,1154011,0,260384,713,-56742,414453,-107107,464818,490443,616592,15373,-141522,329422,10809,-22745,14220,50868,150192,21404,67624,45016,6612,9536,50377,5376,45001,-1416,800,19756,15289,41272,470944,137917,24171,113745,568,72312,260147,-25625
2024:Q4,3923141,670460,1821682,164163,27613,97105,1174104,-31986,3969058,2549938,1162503,0,255899,718,-45917,418066,-190822,562971,454235,625089,15298,-186152,109567,59519,-19868,19152,-16368,145600,-26736,139224,3788,196,29128,-79738,5412,-85150,-24284,-844,22048,17630,-13280,295719,-46209,-4521,-41688,1912,72888,267128,108736
2025:Q1,3933086,672727,1847509,170860,27029,97894,1149536,-32469,4025700,2588027,1184207,0,252743,723,-92614,423323,-117972,448681,430967,632036,15239,-216308,260989,18524,20911,5972,20696,135432,121644,-18364,15464,6784,9904,-37088,5400,-42488,43204,11088,20884,4575,16792,477298,145347,-7131,152478,1288,74028,256635,17714
